ID,x,y,type
3_4_12,13575982.8104,3500660.9082,intermediate
3_4_13,13575982.7279,3500655.9088,intermediate
3_4_14,13575982.6454,3500650.9095,intermediate
3_4_15,13575982.563,3500645.9102,intermediate
3_4_16,13575982.4805,3500640.9109,intermediate
3_4_17,13575982.398,3500635.9116,intermediate
3_4_18,13575982.3156,3500630.9122,intermediate
3_4_19,13575982.2331,3500625.9129,intermediate
3_4_20,13575982.1506,3500620.9136,intermediate
4_3_1,13575982.1925,3500623.4493,intermediate
4_3_2,13575982.2749,3500628.4486,intermediate
4_3_3,13575982.3574,3500633.448,intermediate
4_3_4,13575982.4399,3500638.4473,intermediate
4_3_5,13575982.5223,3500643.4466,intermediate
4_3_6,13575982.6048,3500648.4459,intermediate
4_3_7,13575982.6873,3500653.4452,intermediate
4_3_8,13575982.7697,3500658.4446,intermediate
4_3_9,13575982.8522,3500663.4439,intermediate
4_3_10,13575982.9347,3500668.4432,intermediate
4_3_11,13575983.0171,3500673.4425,intermediate
4_3_12,13575983.0996,3500678.4418,intermediate
4_3_13,13575983.1821,3500683.4412,intermediate
4_3_14,13575983.2646,3500688.4405,intermediate
4_3_15,13575983.347,3500693.4398,intermediate
4_3_16,13575983.4295,3500698.4391,intermediate
4_3_17,13575983.512,3500703.4384,intermediate
4_3_18,13575983.5944,3500708.4378,intermediate
4_3_19,13575983.6769,3500713.4371,intermediate
4_3_20,13575983.7594,3500718.4364,intermediate
3_12_1,13575988.7545,3500721.5729,intermediate
3_12_2,13575993.709,3500722.2458,intermediate
3_12_3,13575998.6635,3500722.9187,intermediate
3_12_4,13576003.6181,3500723.5915,intermediate
3_12_5,13576008.5726,3500724.2644,intermediate
3_12_6,13576013.5271,3500724.9373,intermediate
3_12_7,13576018.4816,3500725.6102,intermediate
3_12_8,13576023.4361,3500726.2831,intermediate
3_12_9,13576028.3906,3500726.956,intermediate
3_12_10,13576033.3452,3500727.6288,intermediate
3_12_11,13576038.2997,3500728.3017,intermediate
3_12_12,13576043.2542,3500728.9746,intermediate
3_12_13,13576048.2087,3500729.6475,intermediate
3_12_14,13576053.1632,3500730.3204,intermediate
3_12_15,13576058.1177,3500730.9933,intermediate
3_12_16,13576063.0723,3500731.6661,intermediate
3_12_17,13576068.0268,3500732.339,intermediate
3_12_18,13576072.9813,3500733.0119,intermediate
3_12_19,13576077.9358,3500733.6848,intermediate
3_12_20,13576082.8903,3500734.3577,intermediate
3_12_21,13576087.8448,3500735.0306,intermediate
3_12_22,13576092.7993,3500735.7035,intermediate
3_12_23,13576097.7539,3500736.3763,intermediate
3_12_24,13576102.7084,3500737.0492,intermediate
3_12_25,13576107.6629,3500737.7221,intermediate
12_3_1,13576104.1655,3500737.2471,intermediate
12_3_2,13576099.211,3500736.5742,intermediate
12_3_3,13576094.2565,3500735.9013,intermediate
12_3_4,13576089.3019,3500735.2285,intermediate
12_3_5,13576084.3474,3500734.5556,intermediate
12_3_6,13576079.3929,3500733.8827,intermediate
12_3_7,13576074.4384,3500733.2098,intermediate
12_3_8,13576069.4839,3500732.5369,intermediate
12_3_9,13576064.5294,3500731.864,intermediate
12_3_10,13576059.5748,3500731.1912,intermediate
12_3_11,13576054.6203,3500730.5183,intermediate
12_3_12,13576049.6658,3500729.8454,intermediate
12_3_13,13576044.7113,3500729.1725,intermediate
12_3_14,13576039.7568,3500728.4996,intermediate
12_3_15,13576034.8023,3500727.8267,intermediate
12_3_16,13576029.8477,3500727.1539,intermediate
12_3_17,13576024.8932,3500726.481,intermediate
12_3_18,13576019.9387,3500725.8081,intermediate
12_3_19,13576014.9842,3500725.1352,intermediate
12_3_20,13576010.0297,3500724.4623,intermediate
12_3_21,13576005.0752,3500723.7894,intermediate
12_3_22,13576000.1207,3500723.1165,intermediate
12_3_23,13575995.1661,3500722.4437,intermediate
12_3_24,13575990.2116,3500721.7708,intermediate
12_3_25,13575985.2571,3500721.0979,intermediate
4_5_1,13575982.2071,3500613.4509,intermediate
4_5_2,13575982.3042,3500608.4519,intermediate
4_5_3,13575982.4013,3500603.4528,intermediate
4_5_4,13575982.4984,3500598.4538,intermediate
4_5_5,13575982.5955,3500593.4547,intermediate
4_5_6,13575982.6926,3500588.4557,intermediate
4_5_7,13575982.7896,3500583.4566,intermediate
4_5_8,13575982.8867,3500578.4575,intermediate
4_5_9,13575982.9838,3500573.4585,intermediate
4_5_10,13575983.0809,3500568.4594,intermediate
4_5_11,13575983.178,3500563.4604,intermediate
4_5_12,13575983.2751,3500558.4613,intermediate
4_5_13,13575983.3722,3500553.4623,intermediate
4_5_14,13575983.4693,3500548.4632,intermediate
4_5_15,13575983.5664,3500543.4641,intermediate
4_5_16,13575983.6635,3500538.4651,intermediate
4_5_17,13575983.7606,3500533.466,intermediate
4_5_18,13575983.8577,3500528.467,intermediate
4_5_19,13575983.9548,3500523.4679,intermediate
4_5_20,13575984.0518,3500518.4689,intermediate
4_5_21,13575984.1489,3500513.4698,intermediate
4_5_22,13575984.246,3500508.4707,intermediate
4_5_23,13575984.3431,3500503.4717,intermediate
4_5_24,13575984.4402,3500498.4726,intermediate
5_4_1,13575984.4329,3500498.8491,intermediate
5_4_2,13575984.3358,3500503.8481,intermediate
5_4_3,13575984.2387,3500508.8472,intermediate
5_4_4,13575984.1416,3500513.8462,intermediate
5_4_5,13575984.0445,3500518.8453,intermediate
5_4_6,13575983.9474,3500523.8443,intermediate
5_4_7,13575983.8504,3500528.8434,intermediate
5_4_8,13575983.7533,3500533.8425,intermediate
5_4_9,13575983.6562,3500538.8415,intermediate
5_4_10,13575983.5591,3500543.8406,intermediate
5_4_11,13575983.462,3500548.8396,intermediate
5_4_12,13575983.3649,3500553.8387,intermediate
5_4_13,13575983.2678,3500558.8377,intermediate
5_4_14,13575983.1707,3500563.8368,intermediate
5_4_15,13575983.0736,3500568.8359,intermediate
5_4_16,13575982.9765,3500573.8349,intermediate
5_4_17,13575982.8794,3500578.834,intermediate
5_4_18,13575982.7823,3500583.833,intermediate
5_4_19,13575982.6852,3500588.8321,intermediate
5_4_20,13575982.5882,3500593.8311,intermediate
5_4_21,13575982.4911,3500598.8302,intermediate
5_4_22,13575982.394,3500603.8293,intermediate
5_4_23,13575982.2969,3500608.8283,intermediate
5_4_24,13575982.1998,3500613.8274,intermediate
4_13_1,13575987.108,3500618.3099,intermediate
4_13_2,13575992.1061,3500618.1698,intermediate
4_13_3,13575997.1041,3500618.0297,intermediate
4_13_4,13576002.1021,3500617.8896,intermediate
4_13_5,13576007.1002,3500617.7495,intermediate
4_13_6,13576012.0982,3500617.6095,intermediate
4_13_7,13576017.0963,3500617.4694,intermediate
4_13_8,13576022.0943,3500617.3293,intermediate
4_13_9,13576027.0923,3500617.1892,intermediate
4_13_10,13576032.0904,3500617.0491,intermediate
4_13_11,13576037.0884,3500616.909,intermediate
4_13_12,13576042.0864,3500616.7689,intermediate
4_13_13,13576047.0845,3500616.6288,intermediate
4_13_14,13576052.0825,3500616.4887,intermediate
4_13_15,13576057.0806,3500616.3486,intermediate
4_13_16,13576062.0786,3500616.2085,intermediate
4_13_17,13576067.0766,3500616.0684,intermediate
4_13_18,13576072.0747,3500615.9284,intermediate
4_13_19,13576077.0727,3500615.7883,intermediate
4_13_20,13576082.0707,3500615.6482,intermediate
4_13_21,13576087.0688,3500615.5081,intermediate
4_13_22,13576092.0668,3500615.368,intermediate
4_13_23,13576097.0649,3500615.2279,intermediate
4_13_24,13576102.0629,3500615.0878,intermediate
4_13_25,13576107.0609,3500614.9477,intermediate
13_4_1,13576104.122,3500615.0301,intermediate
13_4_2,13576099.1239,3500615.1702,intermediate
13_4_3,13576094.1259,3500615.3103,intermediate
13_4_4,13576089.1279,3500615.4504,intermediate
13_4_5,13576084.1298,3500615.5905,intermediate
13_4_6,13576079.1318,3500615.7305,intermediate
13_4_7,13576074.1337,3500615.8706,intermediate
13_4_8,13576069.1357,3500616.0107,intermediate
13_4_9,13576064.1377,3500616.1508,intermediate
13_4_10,13576059.1396,3500616.2909,intermediate
13_4_11,13576054.1416,3500616.431,intermediate
13_4_12,13576049.1436,3500616.5711,intermediate
13_4_13,13576044.1455,3500616.7112,intermediate
13_4_14,13576039.1475,3500616.8513,intermediate
13_4_15,13576034.1494,3500616.9914,intermediate
13_4_16,13576029.1514,3500617.1315,intermediate
13_4_17,13576024.1534,3500617.2716,intermediate
13_4_18,13576019.1553,3500617.4116,intermediate
13_4_19,13576014.1573,3500617.5517,intermediate
13_4_20,13576009.1593,3500617.6918,intermediate
13_4_21,13576004.1612,3500617.8319,intermediate
13_4_22,13575999.1632,3500617.972,intermediate
13_4_23,13575994.1651,3500618.1121,intermediate
13_4_24,13575989.1671,3500618.2522,intermediate
13_4_25,13575984.1691,3500618.3923,intermediate
5_6_1,13575985.0453,3500488.8766,intermediate
5_6_2,13575985.5607,3500483.9033,intermediate
5_6_3,13575986.076,3500478.9299,intermediate
5_6_4,13575986.5914,3500473.9565,intermediate
5_6_5,13575987.1067,3500468.9831,intermediate
5_6_6,13575987.6221,3500464.0098,intermediate
5_6_7,13575988.1374,3500459.0364,intermediate
5_6_8,13575988.6527,3500454.063,intermediate
5_6_9,13575989.1681,3500449.0897,intermediate
5_6_10,13575989.6834,3500444.1163,intermediate
5_6_11,13575990.1988,3500439.1429,intermediate
5_6_12,13575990.7141,3500434.1695,intermediate
5_6_13,13575991.2295,3500429.1962,intermediate
5_6_14,13575991.7448,3500424.2228,intermediate
5_6_15,13575992.2601,3500419.2494,intermediate
5_6_16,13575992.7755,3500414.2761,intermediate
5_6_17,13575993.2908,3500409.3027,intermediate
5_6_18,13575993.8062,3500404.3293,intermediate
5_6_19,13575994.3215,3500399.3559,intermediate
5_6_20,13575994.8369,3500394.3826,intermediate
6_5_1,13575994.8047,3500394.6934,intermediate
6_5_2,13575994.2893,3500399.6667,intermediate
6_5_3,13575993.774,3500404.6401,intermediate
6_5_4,13575993.2586,3500409.6135,intermediate
6_5_5,13575992.7433,3500414.5869,intermediate
6_5_6,13575992.2279,3500419.5602,intermediate
6_5_7,13575991.7126,3500424.5336,intermediate
6_5_8,13575991.1973,3500429.507,intermediate
6_5_9,13575990.6819,3500434.4803,intermediate
6_5_10,13575990.1666,3500439.4537,intermediate
6_5_11,13575989.6512,3500444.4271,intermediate
6_5_12,13575989.1359,3500449.4005,intermediate
6_5_13,13575988.6205,3500454.3738,intermediate
6_5_14,13575988.1052,3500459.3472,intermediate
6_5_15,13575987.5899,3500464.3206,intermediate
6_5_16,13575987.0745,3500469.2939,intermediate
6_5_17,13575986.5592,3500474.2673,intermediate
6_5_18,13575986.0438,3500479.2407,intermediate
6_5_19,13575985.5285,3500484.2141,intermediate
6_5_20,13575985.0131,3500489.1874,intermediate
5_22_1,13575989.5252,3500494.0688,intermediate
5_22_2,13575994.5204,3500494.2876,intermediate
5_22_3,13575999.5156,3500494.5065,intermediate
5_22_4,13576004.5108,3500494.7253,intermediate
5_22_5,13576009.506,3500494.9441,intermediate
5_22_6,13576014.5013,3500495.1629,intermediate
5_22_7,13576019.4965,3500495.3818,intermediate
5_22_8,13576024.4917,3500495.6006,intermediate
5_22_9,13576029.4869,3500495.8194,intermediate
5_22_10,13576034.4821,3500496.0382,intermediate
5_22_11,13576039.4773,3500496.257,intermediate
5_22_12,13576044.4725,3500496.4759,intermediate
5_22_13,13576049.4677,3500496.6947,intermediate
5_22_14,13576054.4629,3500496.9135,intermediate
5_22_15,13576059.4581,3500497.1323,intermediate
5_22_16,13576064.4533,3500497.3512,intermediate
5_22_17,13576069.4486,3500497.57,intermediate
5_22_18,13576074.4438,3500497.7888,intermediate
5_22_19,13576079.439,3500498.0076,intermediate
5_22_20,13576084.4342,3500498.2265,intermediate
5_22_21,13576089.4294,3500498.4453,intermediate
5_22_22,13576094.4246,3500498.6641,intermediate
5_22_23,13576099.4198,3500498.8829,intermediate
5_22_24,13576104.415,3500499.1017,intermediate
5_22_25,13576109.4102,3500499.3206,intermediate
5_22_26,13576114.4054,3500499.5394,intermediate
5_22_27,13576119.4007,3500499.7582,intermediate
5_22_28,13576124.3959,3500499.977,intermediate
5_22_29,13576129.3911,3500500.1959,intermediate
5_22_30,13576134.3863,3500500.4147,intermediate
5_22_31,13576139.3815,3500500.6335,intermediate
5_22_32,13576144.3767,3500500.8523,intermediate
5_22_33,13576149.3719,3500501.0711,intermediate
5_22_34,13576154.3671,3500501.29,intermediate
5_22_35,13576159.3623,3500501.5088,intermediate
5_22_36,13576164.3575,3500501.7276,intermediate
5_22_37,13576169.3527,3500501.9464,intermediate
5_22_38,13576174.348,3500502.1653,intermediate
5_22_39,13576179.3432,3500502.3841,intermediate
5_22_40,13576184.3384,3500502.6029,intermediate
5_22_41,13576189.3336,3500502.8217,intermediate
5_22_42,13576194.3288,3500503.0405,intermediate
5_22_43,13576199.324,3500503.2594,intermediate
5_22_44,13576204.3192,3500503.4782,intermediate
5_22_45,13576209.3144,3500503.697,intermediate
5_22_46,13576214.3096,3500503.9158,intermediate
5_22_47,13576219.3048,3500504.1347,intermediate
5_22_48,13576224.3,3500504.3535,intermediate
5_22_49,13576229.2953,3500504.5723,intermediate
5_22_50,13576234.2905,3500504.7911,intermediate
5_22_51,13576239.2857,3500505.01,intermediate
5_22_52,13576244.2809,3500505.2288,intermediate
5_22_53,13576249.2761,3500505.4476,intermediate
5_22_54,13576254.2713,3500505.6664,intermediate
5_22_55,13576259.2665,3500505.8852,intermediate
22_5_1,13576255.0648,3500505.7012,intermediate
22_5_2,13576250.0696,3500505.4824,intermediate
22_5_3,13576245.0744,3500505.2635,intermediate
22_5_4,13576240.0792,3500505.0447,intermediate
22_5_5,13576235.084,3500504.8259,intermediate
22_5_6,13576230.0887,3500504.6071,intermediate
22_5_7,13576225.0935,3500504.3882,intermediate
22_5_8,13576220.0983,3500504.1694,intermediate
22_5_9,13576215.1031,3500503.9506,intermediate
22_5_10,13576210.1079,3500503.7318,intermediate
22_5_11,13576205.1127,3500503.513,intermediate
22_5_12,13576200.1175,3500503.2941,intermediate
22_5_13,13576195.1223,3500503.0753,intermediate
22_5_14,13576190.1271,3500502.8565,intermediate
22_5_15,13576185.1319,3500502.6377,intermediate
22_5_16,13576180.1367,3500502.4188,intermediate
22_5_17,13576175.1414,3500502.2,intermediate
22_5_18,13576170.1462,3500501.9812,intermediate
22_5_19,13576165.151,3500501.7624,intermediate
22_5_20,13576160.1558,3500501.5435,intermediate
22_5_21,13576155.1606,3500501.3247,intermediate
