ID,x,y,type
9_8_1,76.9018,22.8707,intermediate
9_8_2,72.5436,25.3214,intermediate
9_8_3,68.1854,27.7721,intermediate
8_13_1,67.8808,33.2362,intermediate
8_13_2,68.4616,38.2023,intermediate
8_13_3,69.0424,43.1685,intermediate
13_8_1,68.9892,42.7138,intermediate
13_8_2,68.4084,37.7477,intermediate
13_8_3,67.8276,32.7815,intermediate
9_14_1,82.6899,25.2112,intermediate
9_14_2,84.1198,30.0023,intermediate
9_14_3,85.5498,34.7935,intermediate
9_14_4,86.9797,39.5847,intermediate
9_14_5,88.4096,44.3759,intermediate
14_9_1,88.3001,44.0088,intermediate
14_9_2,86.8702,39.2177,intermediate
14_9_3,85.4402,34.4265,intermediate
14_9_4,84.0103,29.6353,intermediate
14_9_5,82.5804,24.8441,intermediate
10_11_1,5.5545,45.6439,intermediate
10_11_2,10.419,44.4878,intermediate
10_11_3,15.2835,43.3317,intermediate
10_11_4,20.148,42.1756,intermediate
10_11_5,25.0125,41.0195,intermediate
11_10_1,24.1855,41.2161,intermediate
11_10_2,19.321,42.3722,intermediate
11_10_3,14.4565,43.5283,intermediate
11_10_4,9.592,44.6844,intermediate
11_10_5,4.7275,45.8405,intermediate
10_15_1,1.7315,51.6903,intermediate
10_15_2,2.7731,56.5806,intermediate
10_15_3,3.8146,61.471,intermediate
15_10_1,3.7185,61.0197,intermediate
15_10_2,2.6769,56.1294,intermediate
15_10_3,1.6354,51.239,intermediate
11_12_1,33.7367,41.802,intermediate
11_12_2,38.4235,43.5439,intermediate
11_12_3,43.1102,45.2859,intermediate
11_12_4,47.797,47.0279,intermediate
12_11_1,43.5733,45.458,intermediate
12_11_2,38.8865,43.7161,intermediate
12_11_3,34.1998,41.9741,intermediate
12_11_4,29.513,40.2321,intermediate
11_16_1,29.0299,45.06,intermediate
11_16_2,29.0098,50.0599,intermediate
11_16_3,28.9897,55.0599,intermediate
11_16_4,28.9696,60.0598,intermediate
11_16_5,28.9495,65.0598,intermediate
16_11_1,28.9501,64.91,intermediate
16_11_2,28.9702,59.9101,intermediate
16_11_3,28.9903,54.9101,intermediate
16_11_4,29.0104,49.9102,intermediate
16_11_5,29.0305,44.9102,intermediate
12_13_1,53.2587,47.3126,intermediate
12_13_2,58.2575,47.4252,intermediate
12_13_3,63.2562,47.5378,intermediate
12_13_4,68.2549,47.6504,intermediate
13_12_1,64.5713,47.5674,intermediate
13_12_2,59.5725,47.4548,intermediate
13_12_3,54.5738,47.3422,intermediate
13_12_4,49.5751,47.2296,intermediate
12_17_1,46.9823,52.034,intermediate
12_17_2,45.7046,56.868,intermediate
12_17_3,44.427,61.702,intermediate
12_17_4,43.1493,66.536,intermediate
17_12_1,44.2277,62.456,intermediate
17_12_2,45.5054,57.622,intermediate
17_12_3,46.783,52.788,intermediate
17_12_4,48.0607,47.954,intermediate
13_14_1,74.5623,47.9574,intermediate
13_14_2,79.5546,48.2347,intermediate
13_14_3,84.5469,48.5121,intermediate
13_14_4,89.5392,48.7894,intermediate
14_13_1,84.7377,48.5226,intermediate
14_13_2,79.7454,48.2453,intermediate
14_13_3,74.7531,47.9679,intermediate
14_13_4,69.7608,47.6906,intermediate
13_18_1,67.7169,52.3239,intermediate
13_18_2,65.8637,56.9678,intermediate
13_18_3,64.0106,61.6117,intermediate
18_13_1,64.7031,59.8761,intermediate
18_13_2,66.5563,55.2322,intermediate
18_13_3,68.4094,50.5883,intermediate
14_19_1,89.2353,53.7755,intermediate
14_19_2,88.7405,58.7509,intermediate
14_19_3,88.2458,63.7264,intermediate
19_14_1,88.2947,63.2345,intermediate
19_14_2,88.7895,58.2591,intermediate
19_14_3,89.2842,53.2836,intermediate
15_16_1,9.6929,66.7264,intermediate
15_16_2,14.6258,67.5427,intermediate
15_16_3,19.5587,68.3591,intermediate
15_16_4,24.4916,69.1755,intermediate
16_15_1,23.9971,69.0936,intermediate
16_15_2,19.0642,68.2773,intermediate
16_15_3,14.1313,67.4609,intermediate
16_15_4,9.1984,66.6445,intermediate
16_17_1,33.8449,68.9915,intermediate
16_17_2,38.7598,68.073,intermediate
17_16_1,38.0351,68.2085,intermediate
17_16_2,33.1202,69.127,intermediate
17_18_1,47.9023,66.6007,intermediate
17_18_2,52.8545,65.9113,intermediate
17_18_3,57.8068,65.222,intermediate
17_18_4,62.759,64.5327,intermediate
18_17_1,57.8977,65.2093,intermediate
18_17_2,52.9455,65.8987,intermediate
18_17_3,47.9932,66.588,intermediate
18_17_4,43.041,67.2773,intermediate
18_19_1,67.7962,65.2515,intermediate
18_19_2,72.7424,65.983,intermediate
18_19_3,77.6886,66.7146,intermediate
18_19_4,82.6348,67.4461,intermediate
18_19_5,87.581,68.1776,intermediate
19_18_1,82.8538,67.4785,intermediate
19_18_2,77.9076,66.747,intermediate
19_18_3,72.9614,66.0154,intermediate
19_18_4,68.0152,65.2839,intermediate
19_18_5,63.069,64.5524,intermediate
