ID,x,y,type
4_0_29,3502378.7593,13577236.5045,intermediate
4_0_30,3502383.7534,13577236.7471,intermediate
4_0_31,3502388.7475,13577236.9897,intermediate
4_0_32,3502393.7416,13577237.2322,intermediate
4_0_33,3502398.7357,13577237.4748,intermediate
4_0_34,3502403.7298,13577237.7174,intermediate
4_0_35,3502408.7239,13577237.96,intermediate
4_0_36,3502413.7181,13577238.2025,intermediate
4_0_37,3502418.7122,13577238.4451,intermediate
4_0_38,3502423.7063,13577238.6877,intermediate
4_0_39,3502428.7004,13577238.9302,intermediate
4_0_40,3502433.6945,13577239.1728,intermediate
4_0_41,3502438.6886,13577239.4154,intermediate
4_0_42,3502443.6827,13577239.6579,intermediate
4_0_43,3502448.6768,13577239.9005,intermediate
4_0_44,3502453.671,13577240.1431,intermediate
4_0_45,3502458.6651,13577240.3857,intermediate
4_0_46,3502463.6592,13577240.6282,intermediate
4_0_47,3502468.6533,13577240.8708,intermediate
4_0_48,3502473.6474,13577241.1134,intermediate
4_0_49,3502478.6415,13577241.3559,intermediate
4_0_50,3502483.6356,13577241.5985,intermediate
4_0_51,3502488.6297,13577241.8411,intermediate
4_0_52,3502493.6239,13577242.0837,intermediate
4_0_53,3502498.618,13577242.3262,intermediate
4_0_54,3502503.6121,13577242.5688,intermediate
4_0_55,3502508.6062,13577242.8114,intermediate
4_0_56,3502513.6003,13577243.0539,intermediate
4_0_57,3502518.5944,13577243.2965,intermediate
4_0_58,3502523.5885,13577243.5391,intermediate
4_0_59,3502528.5826,13577243.7816,intermediate
1_11_1,3502521.5087,13577406.1162,intermediate
1_11_2,3502516.5574,13577406.8123,intermediate
1_11_3,3502511.6061,13577407.5085,intermediate
1_11_4,3502506.6548,13577408.2046,intermediate
1_11_5,3502501.7035,13577408.9008,intermediate
1_11_6,3502496.7522,13577409.597,intermediate
1_11_7,3502491.8009,13577410.2931,intermediate
1_11_8,3502486.8496,13577410.9893,intermediate
1_11_9,3502481.8983,13577411.6854,intermediate
1_11_10,3502476.947,13577412.3816,intermediate
11_1_1,3502478.8513,13577412.1138,intermediate
11_1_2,3502483.8026,13577411.4177,intermediate
11_1_3,3502488.7539,13577410.7215,intermediate
11_1_4,3502493.7052,13577410.0254,intermediate
11_1_5,3502498.6565,13577409.3292,intermediate
11_1_6,3502503.6078,13577408.633,intermediate
11_1_7,3502508.5591,13577407.9369,intermediate
11_1_8,3502513.5104,13577407.2407,intermediate
11_1_9,3502518.4617,13577406.5446,intermediate
11_1_10,3502523.413,13577405.8484,intermediate
1_14_1,3502526.3443,13577410.4187,intermediate
1_14_2,3502526.2286,13577415.4173,intermediate
1_14_3,3502526.1129,13577420.416,intermediate
1_14_4,3502525.9972,13577425.4146,intermediate
1_14_5,3502525.8815,13577430.4133,intermediate
1_14_6,3502525.7657,13577435.412,intermediate
1_14_7,3502525.65,13577440.4106,intermediate
1_14_8,3502525.5343,13577445.4093,intermediate
1_14_9,3502525.4186,13577450.4079,intermediate
1_14_10,3502525.3029,13577455.4066,intermediate
1_14_11,3502525.1872,13577460.4053,intermediate
1_14_12,3502525.0715,13577465.4039,intermediate
1_14_13,3502524.9558,13577470.4026,intermediate
1_14_14,3502524.8401,13577475.4013,intermediate
1_14_15,3502524.7244,13577480.3999,intermediate
1_14_16,3502524.6086,13577485.3986,intermediate
1_14_17,3502524.4929,13577490.3972,intermediate
1_14_18,3502524.3772,13577495.3959,intermediate
1_14_19,3502524.2615,13577500.3946,intermediate
1_14_20,3502524.1458,13577505.3932,intermediate
1_14_21,3502524.0301,13577510.3919,intermediate
1_14_22,3502523.9144,13577515.3905,intermediate
1_14_23,3502523.7987,13577520.3892,intermediate
1_14_24,3502523.683,13577525.3879,intermediate
1_14_25,3502523.5673,13577530.3865,intermediate
1_14_26,3502523.4515,13577535.3852,intermediate
1_14_27,3502523.3358,13577540.3838,intermediate
1_14_28,3502523.2201,13577545.3825,intermediate
14_1_1,3502523.2257,13577545.1413,intermediate
14_1_2,3502523.3414,13577540.1427,intermediate
14_1_3,3502523.4571,13577535.144,intermediate
14_1_4,3502523.5728,13577530.1454,intermediate
14_1_5,3502523.6885,13577525.1467,intermediate
14_1_6,3502523.8043,13577520.148,intermediate
14_1_7,3502523.92,13577515.1494,intermediate
14_1_8,3502524.0357,13577510.1507,intermediate
14_1_9,3502524.1514,13577505.1521,intermediate
14_1_10,3502524.2671,13577500.1534,intermediate
14_1_11,3502524.3828,13577495.1547,intermediate
14_1_12,3502524.4985,13577490.1561,intermediate
14_1_13,3502524.6142,13577485.1574,intermediate
14_1_14,3502524.7299,13577480.1587,intermediate
14_1_15,3502524.8456,13577475.1601,intermediate
14_1_16,3502524.9614,13577470.1614,intermediate
14_1_17,3502525.0771,13577465.1628,intermediate
14_1_18,3502525.1928,13577460.1641,intermediate
14_1_19,3502525.3085,13577455.1654,intermediate
14_1_20,3502525.4242,13577450.1668,intermediate
14_1_21,3502525.5399,13577445.1681,intermediate
14_1_22,3502525.6556,13577440.1695,intermediate
14_1_23,3502525.7713,13577435.1708,intermediate
14_1_24,3502525.887,13577430.1721,intermediate
14_1_25,3502526.0027,13577425.1735,intermediate
14_1_26,3502526.1185,13577420.1748,intermediate
14_1_27,3502526.2342,13577415.1762,intermediate
14_1_28,3502526.3499,13577410.1775,intermediate
2_3_1,3502517.8064,13577633.5781,intermediate
2_3_2,3502517.9429,13577638.5763,intermediate
2_3_3,3502518.0793,13577643.5744,intermediate
2_3_4,3502518.2157,13577648.5726,intermediate
2_3_5,3502518.3521,13577653.5707,intermediate
2_3_6,3502518.4886,13577658.5688,intermediate
2_3_7,3502518.625,13577663.567,intermediate
2_3_8,3502518.7614,13577668.5651,intermediate
2_3_9,3502518.8979,13577673.5632,intermediate
2_3_10,3502519.0343,13577678.5614,intermediate
2_3_11,3502519.1707,13577683.5595,intermediate
2_3_12,3502519.3071,13577688.5577,intermediate
2_3_13,3502519.4436,13577693.5558,intermediate
2_3_14,3502519.58,13577698.5539,intermediate
2_3_15,3502519.7164,13577703.5521,intermediate
2_3_16,3502519.8528,13577708.5502,intermediate
2_3_17,3502519.9893,13577713.5484,intermediate
2_3_18,3502520.1257,13577718.5465,intermediate
2_3_19,3502520.2621,13577723.5446,intermediate
2_3_20,3502520.3986,13577728.5428,intermediate
2_3_21,3502520.535,13577733.5409,intermediate
2_3_22,3502520.6714,13577738.539,intermediate
2_3_23,3502520.8078,13577743.5372,intermediate
2_3_24,3502520.9443,13577748.5353,intermediate
2_3_25,3502521.0807,13577753.5335,intermediate
2_3_26,3502521.2171,13577758.5316,intermediate
2_3_27,3502521.3536,13577763.5297,intermediate
2_3_28,3502521.49,13577768.5279,intermediate
2_3_29,3502521.6264,13577773.526,intermediate
2_3_30,3502521.7628,13577778.5242,intermediate
2_3_31,3502521.8993,13577783.5223,intermediate
2_3_32,3502522.0357,13577788.5204,intermediate
2_3_33,3502522.1721,13577793.5186,intermediate
2_3_34,3502522.3085,13577798.5167,intermediate
2_3_35,3502522.445,13577803.5148,intermediate
2_3_36,3502522.5814,13577808.513,intermediate
2_3_37,3502522.7178,13577813.5111,intermediate
2_3_38,3502522.8543,13577818.5093,intermediate
2_3_39,3502522.9907,13577823.5074,intermediate
2_3_40,3502523.1271,13577828.5055,intermediate
2_3_41,3502523.2635,13577833.5037,intermediate
2_3_42,3502523.4,13577838.5018,intermediate
2_3_43,3502523.5364,13577843.5,intermediate
2_3_44,3502523.6728,13577848.4981,intermediate
2_3_45,3502523.8093,13577853.4962,intermediate
3_2_1,3502523.6836,13577848.8919,intermediate
3_2_2,3502523.5471,13577843.8937,intermediate
3_2_3,3502523.4107,13577838.8956,intermediate
3_2_4,3502523.2743,13577833.8974,intermediate
3_2_5,3502523.1379,13577828.8993,intermediate
3_2_6,3502523.0014,13577823.9012,intermediate
3_2_7,3502522.865,13577818.903,intermediate
3_2_8,3502522.7286,13577813.9049,intermediate
3_2_9,3502522.5921,13577808.9068,intermediate
3_2_10,3502522.4557,13577803.9086,intermediate
3_2_11,3502522.3193,13577798.9105,intermediate
3_2_12,3502522.1829,13577793.9123,intermediate
3_2_13,3502522.0464,13577788.9142,intermediate
3_2_14,3502521.91,13577783.9161,intermediate
3_2_15,3502521.7736,13577778.9179,intermediate
3_2_16,3502521.6372,13577773.9198,intermediate
3_2_17,3502521.5007,13577768.9216,intermediate
3_2_18,3502521.3643,13577763.9235,intermediate
3_2_19,3502521.2279,13577758.9254,intermediate
3_2_20,3502521.0914,13577753.9272,intermediate
3_2_21,3502520.955,13577748.9291,intermediate
3_2_22,3502520.8186,13577743.931,intermediate
3_2_23,3502520.6822,13577738.9328,intermediate
3_2_24,3502520.5457,13577733.9347,intermediate
3_2_25,3502520.4093,13577728.9365,intermediate
3_2_26,3502520.2729,13577723.9384,intermediate
3_2_27,3502520.1364,13577718.9403,intermediate
3_2_28,3502520.0,13577713.9421,intermediate
3_2_29,3502519.8636,13577708.944,intermediate
3_2_30,3502519.7272,13577703.9458,intermediate
3_2_31,3502519.5907,13577698.9477,intermediate
3_2_32,3502519.4543,13577693.9496,intermediate
3_2_33,3502519.3179,13577688.9514,intermediate
3_2_34,3502519.1815,13577683.9533,intermediate
3_2_35,3502519.045,13577678.9552,intermediate
3_2_36,3502518.9086,13577673.957,intermediate
3_2_37,3502518.7722,13577668.9589,intermediate
3_2_38,3502518.6357,13577663.9607,intermediate
3_2_39,3502518.4993,13577658.9626,intermediate
3_2_40,3502518.3629,13577653.9645,intermediate
3_2_41,3502518.2265,13577648.9663,intermediate
3_2_42,3502518.09,13577643.9682,intermediate
3_2_43,3502517.9536,13577638.97,intermediate
3_2_44,3502517.8172,13577633.9719,intermediate
3_2_45,3502517.6807,13577628.9738,intermediate
2_8_1,3502512.842,13577627.2799,intermediate
2_8_2,3502508.014,13577625.9798,intermediate
2_8_3,3502503.186,13577624.6796,intermediate
2_8_4,3502498.358,13577623.3795,intermediate
2_8_5,3502493.5299,13577622.0794,intermediate
2_8_6,3502488.7019,13577620.7793,intermediate
2_8_7,3502483.8739,13577619.4791,intermediate
2_8_8,3502479.0459,13577618.179,intermediate
2_8_9,3502474.2179,13577616.8789,intermediate
2_8_10,3502469.3899,13577615.5788,intermediate
2_8_11,3502464.5619,13577614.2786,intermediate
2_8_12,3502459.7339,13577612.9785,intermediate
2_8_13,3502454.9059,13577611.6784,intermediate
2_8_14,3502450.0779,13577610.3783,intermediate
2_8_15,3502445.2498,13577609.0782,intermediate
2_8_16,3502440.4218,13577607.778,intermediate
2_8_17,3502435.5938,13577606.4779,intermediate
2_8_18,3502430.7658,13577605.1778,intermediate
2_8_19,3502425.9378,13577603.8777,intermediate
2_8_20,3502421.1098,13577602.5775,intermediate
2_8_21,3502416.2818,13577601.2774,intermediate
2_8_22,3502411.4538,13577599.9773,intermediate
2_8_23,3502406.6258,13577598.6772,intermediate
2_8_24,3502401.7978,13577597.3771,intermediate
2_8_25,3502396.9697,13577596.0769,intermediate
2_8_26,3502392.1417,13577594.7768,intermediate
2_8_27,3502387.3137,13577593.4767,intermediate
2_8_28,3502382.4857,13577592.1766,intermediate
8_2_1,3502386.918,13577593.3701,intermediate
8_2_2,3502391.746,13577594.6702,intermediate
8_2_3,3502396.574,13577595.9704,intermediate
8_2_4,3502401.402,13577597.2705,intermediate
8_2_5,3502406.2301,13577598.5706,intermediate
8_2_6,3502411.0581,13577599.8707,intermediate
8_2_7,3502415.8861,13577601.1709,intermediate
8_2_8,3502420.7141,13577602.471,intermediate
8_2_9,3502425.5421,13577603.7711,intermediate
8_2_10,3502430.3701,13577605.0712,intermediate
8_2_11,3502435.1981,13577606.3714,intermediate
8_2_12,3502440.0261,13577607.6715,intermediate
8_2_13,3502444.8541,13577608.9716,intermediate
8_2_14,3502449.6821,13577610.2717,intermediate
8_2_15,3502454.5102,13577611.5718,intermediate
8_2_16,3502459.3382,13577612.872,intermediate
8_2_17,3502464.1662,13577614.1721,intermediate
8_2_18,3502468.9942,13577615.4722,intermediate
8_2_19,3502473.8222,13577616.7723,intermediate
8_2_20,3502478.6502,13577618.0725,intermediate
8_2_21,3502483.4782,13577619.3726,intermediate
8_2_22,3502488.3062,13577620.6727,intermediate
8_2_23,3502493.1342,13577621.9728,intermediate
8_2_24,3502497.9622,13577623.2729,intermediate
8_2_25,3502502.7903,13577624.5731,intermediate
8_2_26,3502507.6183,13577625.8732,intermediate
8_2_27,3502512.4463,13577627.1733,intermediate
8_2_28,3502517.2743,13577628.4734,intermediate
2_14_1,3502518.0159,13577623.592,intermediate
2_14_2,3502518.3619,13577618.604,intermediate
2_14_3,3502518.7078,13577613.6159,intermediate
2_14_4,3502519.0537,13577608.6279,intermediate
2_14_5,3502519.3997,13577603.6399,intermediate
2_14_6,3502519.7456,13577598.6519,intermediate
2_14_7,3502520.0915,13577593.6639,intermediate
2_14_8,3502520.4374,13577588.6758,intermediate
2_14_9,3502520.7834,13577583.6878,intermediate
2_14_10,3502521.1293,13577578.6998,intermediate
2_14_11,3502521.4752,13577573.7118,intermediate
2_14_12,3502521.8212,13577568.7238,intermediate
2_14_13,3502522.1671,13577563.7358,intermediate
2_14_14,3502522.513,13577558.7477,intermediate
2_14_15,3502522.859,13577553.7597,intermediate
14_2_1,3502522.7641,13577555.128,intermediate
14_2_2,3502522.4181,13577560.116,intermediate
14_2_3,3502522.0722,13577565.1041,intermediate
14_2_4,3502521.7263,13577570.0921,intermediate
14_2_5,3502521.3803,13577575.0801,intermediate
14_2_6,3502521.0344,13577580.0681,intermediate
14_2_7,3502520.6885,13577585.0561,intermediate
14_2_8,3502520.3426,13577590.0442,intermediate
14_2_9,3502519.9966,13577595.0322,intermediate
14_2_10,3502519.6507,13577600.0202,intermediate
14_2_11,3502519.3048,13577605.0082,intermediate
14_2_12,3502518.9588,13577609.9962,intermediate
14_2_13,3502518.6129,13577614.9842,intermediate
14_2_14,3502518.267,13577619.9723,intermediate
14_2_15,3502517.921,13577624.9603,intermediate
3_10_1,3502518.8201,13577853.8573,intermediate
3_10_2,3502513.8202,13577853.8246,intermediate
3_10_3,3502508.8203,13577853.7919,intermediate
3_10_4,3502503.8204,13577853.7592,intermediate
3_10_5,3502498.8205,13577853.7265,intermediate
3_10_6,3502493.8206,13577853.6938,intermediate
3_10_7,3502488.8207,13577853.6611,intermediate
3_10_8,3502483.8209,13577853.6284,intermediate
3_10_9,3502478.821,13577853.5957,intermediate
3_10_10,3502473.8211,13577853.5629,intermediate
3_10_11,3502468.8212,13577853.5302,intermediate
3_10_12,3502463.8213,13577853.4975,intermediate
3_10_13,3502458.8214,13577853.4648,intermediate
3_10_14,3502453.8215,13577853.4321,intermediate
3_10_15,3502448.8216,13577853.3994,intermediate
3_10_16,3502443.8217,13577853.3667,intermediate
3_10_17,3502438.8218,13577853.334,intermediate
3_10_18,3502433.8219,13577853.3013,intermediate
3_10_19,3502428.822,13577853.2686,intermediate
3_10_20,3502423.8221,13577853.2359,intermediate
3_10_21,3502418.8222,13577853.2032,intermediate
3_10_22,3502413.8224,13577853.1705,intermediate
3_10_23,3502408.8225,13577853.1378,intermediate
3_10_24,3502403.8226,13577853.1051,intermediate
3_10_25,3502398.8227,13577853.0724,intermediate
3_10_26,3502393.8228,13577853.0397,intermediate
3_10_27,3502388.8229,13577853.007,intermediate
3_10_28,3502383.823,13577852.9742,intermediate
3_10_29,3502378.8231,13577852.9415,intermediate
3_10_30,3502373.8232,13577852.9088,intermediate
3_10_31,3502368.8233,13577852.8761,intermediate
3_10_32,3502363.8234,13577852.8434,intermediate
3_10_33,3502358.8235,13577852.8107,intermediate
3_10_34,3502353.8236,13577852.778,intermediate
3_10_35,3502348.8237,13577852.7453,intermediate
3_10_36,3502343.8239,13577852.7126,intermediate
3_10_37,3502338.824,13577852.6799,intermediate
3_10_38,3502333.8241,13577852.6472,intermediate
3_10_39,3502328.8242,13577852.6145,intermediate
3_10_40,3502323.8243,13577852.5818,intermediate
3_10_41,3502318.8244,13577852.5491,intermediate
3_10_42,3502313.8245,13577852.5164,intermediate
3_10_43,3502308.8246,13577852.4837,intermediate
3_10_44,3502303.8247,13577852.451,intermediate
3_10_45,3502298.8248,13577852.4183,intermediate
3_10_46,3502293.8249,13577852.3855,intermediate
3_10_47,3502288.825,13577852.3528,intermediate
3_10_48,3502283.8251,13577852.3201,intermediate
3_10_49,3502278.8252,13577852.2874,intermediate
3_10_50,3502273.8253,13577852.2547,intermediate
3_10_51,3502268.8255,13577852.222,intermediate
3_10_52,3502263.8256,13577852.1893,intermediate
3_10_53,3502258.8257,13577852.1566,intermediate
3_10_54,3502253.8258,13577852.1239,intermediate
3_10_55,3502248.8259,13577852.0912,intermediate
3_10_56,3502243.826,13577852.0585,intermediate
3_10_57,3502238.8261,13577852.0258,intermediate
3_10_58,3502233.8262,13577851.9931,intermediate
3_10_59,3502228.8263,13577851.9604,intermediate
3_10_60,3502223.8264,13577851.9277,intermediate
3_10_61,3502218.8265,13577851.895,intermediate
3_10_62,3502213.8266,13577851.8623,intermediate
3_10_63,3502208.8267,13577851.8296,intermediate
3_10_64,3502203.8268,13577851.7968,intermediate
3_10_65,3502198.827,13577851.7641,intermediate
3_10_66,3502193.8271,13577851.7314,intermediate
10_3_1,3502195.5499,13577851.7427,intermediate
10_3_2,3502200.5498,13577851.7754,intermediate
10_3_3,3502205.5497,13577851.8081,intermediate
10_3_4,3502210.5496,13577851.8408,intermediate
10_3_5,3502215.5495,13577851.8735,intermediate
10_3_6,3502220.5494,13577851.9062,intermediate
10_3_7,3502225.5493,13577851.9389,intermediate
10_3_8,3502230.5491,13577851.9716,intermediate
10_3_9,3502235.549,13577852.0043,intermediate
10_3_10,3502240.5489,13577852.0371,intermediate
10_3_11,3502245.5488,13577852.0698,intermediate
10_3_12,3502250.5487,13577852.1025,intermediate
10_3_13,3502255.5486,13577852.1352,intermediate
10_3_14,3502260.5485,13577852.1679,intermediate
10_3_15,3502265.5484,13577852.2006,intermediate
10_3_16,3502270.5483,13577852.2333,intermediate
10_3_17,3502275.5482,13577852.266,intermediate
10_3_18,3502280.5481,13577852.2987,intermediate
10_3_19,3502285.548,13577852.3314,intermediate
10_3_20,3502290.5479,13577852.3641,intermediate
10_3_21,3502295.5478,13577852.3968,intermediate
10_3_22,3502300.5476,13577852.4295,intermediate
10_3_23,3502305.5475,13577852.4622,intermediate
10_3_24,3502310.5474,13577852.4949,intermediate
10_3_25,3502315.5473,13577852.5276,intermediate
10_3_26,3502320.5472,13577852.5603,intermediate
10_3_27,3502325.5471,13577852.593,intermediate
10_3_28,3502330.547,13577852.6258,intermediate
10_3_29,3502335.5469,13577852.6585,intermediate
10_3_30,3502340.5468,13577852.6912,intermediate
10_3_31,3502345.5467,13577852.7239,intermediate
10_3_32,3502350.5466,13577852.7566,intermediate
10_3_33,3502355.5465,13577852.7893,intermediate
10_3_34,3502360.5464,13577852.822,intermediate
10_3_35,3502365.5463,13577852.8547,intermediate
10_3_36,3502370.5461,13577852.8874,intermediate
10_3_37,3502375.546,13577852.9201,intermediate
10_3_38,3502380.5459,13577852.9528,intermediate
10_3_39,3502385.5458,13577852.9855,intermediate
