ID,x,y,type
10_2_11,13549822.9797,3469070.329,intermediate
10_2_12,13549817.9805,3469070.2353,intermediate
10_2_13,13549812.9814,3469070.1416,intermediate
10_2_14,13549807.9823,3469070.0479,intermediate
10_2_15,13549802.9832,3469069.9541,intermediate
10_2_16,13549797.9841,3469069.8604,intermediate
10_2_17,13549792.9849,3469069.7667,intermediate
10_2_18,13549787.9858,3469069.673,intermediate
3_4_1,13549790.9457,3469031.1622,intermediate
3_4_2,13549791.9015,3469026.2544,intermediate
3_4_3,13549792.8572,3469021.3466,intermediate
3_4_4,13549793.813,3469016.4388,intermediate
3_4_5,13549794.7687,3469011.531,intermediate
3_4_6,13549795.7245,3469006.6232,intermediate
3_4_7,13549796.6802,3469001.7154,intermediate
3_4_8,13549797.636,3468996.8076,intermediate
4_3_1,13549797.6243,3468996.8678,intermediate
4_3_2,13549796.6685,3469001.7756,intermediate
4_3_3,13549795.7128,3469006.6834,intermediate
4_3_4,13549794.757,3469011.5912,intermediate
4_3_5,13549793.8013,3469016.499,intermediate
4_3_6,13549792.8455,3469021.4068,intermediate
4_3_7,13549791.8898,3469026.3146,intermediate
4_3_8,13549790.934,3469031.2224,intermediate
3_11_1,13549794.989,3469036.1706,intermediate
3_11_2,13549799.988,3469036.2711,intermediate
3_11_3,13549804.987,3469036.3717,intermediate
3_11_4,13549809.986,3469036.4723,intermediate
3_11_5,13549814.9849,3469036.5729,intermediate
3_11_6,13549819.9839,3469036.6734,intermediate
3_11_7,13549824.9829,3469036.774,intermediate
3_11_8,13549829.9819,3469036.8746,intermediate
3_11_9,13549834.9809,3469036.9751,intermediate
3_11_10,13549839.9799,3469037.0757,intermediate
3_11_11,13549844.9789,3469037.1763,intermediate
3_11_12,13549849.9779,3469037.2768,intermediate
3_11_13,13549854.9768,3469037.3774,intermediate
3_11_14,13549859.9758,3469037.478,intermediate
3_11_15,13549864.9748,3469037.5786,intermediate
3_11_16,13549869.9738,3469037.6791,intermediate
3_11_17,13549874.9728,3469037.7797,intermediate
11_3_1,13549872.971,3469037.7394,intermediate
11_3_2,13549867.972,3469037.6389,intermediate
11_3_3,13549862.973,3469037.5383,intermediate
11_3_4,13549857.974,3469037.4377,intermediate
11_3_5,13549852.9751,3469037.3371,intermediate
11_3_6,13549847.9761,3469037.2366,intermediate
11_3_7,13549842.9771,3469037.136,intermediate
11_3_8,13549837.9781,3469037.0354,intermediate
11_3_9,13549832.9791,3469036.9349,intermediate
11_3_10,13549827.9801,3469036.8343,intermediate
11_3_11,13549822.9811,3469036.7337,intermediate
11_3_12,13549817.9821,3469036.6332,intermediate
11_3_13,13549812.9832,3469036.5326,intermediate
11_3_14,13549807.9842,3469036.432,intermediate
11_3_15,13549802.9852,3469036.3314,intermediate
11_3_16,13549797.9862,3469036.2309,intermediate
11_3_17,13549792.9872,3469036.1303,intermediate
4_5_1,13549799.2965,3468987.0116,intermediate
4_5_2,13549800.0131,3468982.0632,intermediate
4_5_3,13549800.7296,3468977.1148,intermediate
4_5_4,13549801.4462,3468972.1664,intermediate
4_5_5,13549802.1627,3468967.2181,intermediate
4_5_6,13549802.8793,3468962.2697,intermediate
4_5_7,13549803.5958,3468957.3213,intermediate
4_5_8,13549804.3124,3468952.3729,intermediate
4_5_9,13549805.0289,3468947.4245,intermediate
4_5_10,13549805.7455,3468942.4761,intermediate
4_5_11,13549806.462,3468937.5277,intermediate
4_5_12,13549807.1786,3468932.5793,intermediate
4_5_13,13549807.8951,3468927.6309,intermediate
4_5_14,13549808.6117,3468922.6825,intermediate
5_4_1,13549808.5935,3468922.8084,intermediate
5_4_2,13549807.8769,3468927.7568,intermediate
5_4_3,13549807.1604,3468932.7052,intermediate
5_4_4,13549806.4438,3468937.6536,intermediate
5_4_5,13549805.7273,3468942.6019,intermediate
5_4_6,13549805.0107,3468947.5503,intermediate
5_4_7,13549804.2942,3468952.4987,intermediate
5_4_8,13549803.5776,3468957.4471,intermediate
5_4_9,13549802.8611,3468962.3955,intermediate
5_4_10,13549802.1445,3468967.3439,intermediate
5_4_11,13549801.428,3468972.2923,intermediate
5_4_12,13549800.7114,3468977.2407,intermediate
5_4_13,13549799.9949,3468982.1891,intermediate
5_4_14,13549799.2783,3468987.1375,intermediate
4_12_1,13549803.5745,3468992.1948,intermediate
4_12_2,13549808.569,3468992.4295,intermediate
4_12_3,13549813.5635,3468992.6643,intermediate
4_12_4,13549818.5579,3468992.899,intermediate
4_12_5,13549823.5524,3468993.1338,intermediate
4_12_6,13549828.5469,3468993.3686,intermediate
4_12_7,13549833.5414,3468993.6033,intermediate
4_12_8,13549838.5359,3468993.8381,intermediate
4_12_9,13549843.5304,3468994.0728,intermediate
4_12_10,13549848.5249,3468994.3076,intermediate
4_12_11,13549853.5193,3468994.5424,intermediate
4_12_12,13549858.5138,3468994.7771,intermediate
4_12_13,13549863.5083,3468995.0119,intermediate
4_12_14,13549868.5028,3468995.2467,intermediate
4_12_15,13549873.4973,3468995.4814,intermediate
12_4_1,13549868.6855,3468995.2552,intermediate
12_4_2,13549863.691,3468995.0205,intermediate
12_4_3,13549858.6965,3468994.7857,intermediate
12_4_4,13549853.7021,3468994.551,intermediate
12_4_5,13549848.7076,3468994.3162,intermediate
12_4_6,13549843.7131,3468994.0814,intermediate
12_4_7,13549838.7186,3468993.8467,intermediate
12_4_8,13549833.7241,3468993.6119,intermediate
12_4_9,13549828.7296,3468993.3772,intermediate
12_4_10,13549823.7351,3468993.1424,intermediate
12_4_11,13549818.7407,3468992.9076,intermediate
12_4_12,13549813.7462,3468992.6729,intermediate
12_4_13,13549808.7517,3468992.4381,intermediate
12_4_14,13549803.7572,3468992.2033,intermediate
12_4_15,13549798.7627,3468991.9686,intermediate
5_6_1,13549809.9647,3468912.9031,intermediate
5_6_2,13549810.6195,3468907.9461,intermediate
5_6_3,13549811.2742,3468902.9892,intermediate
5_6_4,13549811.9289,3468898.0322,intermediate
5_6_5,13549812.5837,3468893.0753,intermediate
5_6_6,13549813.2384,3468888.1183,intermediate
5_6_7,13549813.8932,3468883.1614,intermediate
5_6_8,13549814.5479,3468878.2044,intermediate
5_6_9,13549815.2026,3468873.2475,intermediate
5_6_10,13549815.8574,3468868.2905,intermediate
5_6_11,13549816.5121,3468863.3336,intermediate
5_6_12,13549817.1668,3468858.3766,intermediate
5_6_13,13549817.8216,3468853.4197,intermediate
5_6_14,13549818.4763,3468848.4627,intermediate
5_6_15,13549819.1311,3468843.5058,intermediate
5_6_16,13549819.7858,3468838.5489,intermediate
6_5_1,13549819.3753,3468841.6569,intermediate
6_5_2,13549818.7205,3468846.6139,intermediate
6_5_3,13549818.0658,3468851.5708,intermediate
6_5_4,13549817.4111,3468856.5278,intermediate
6_5_5,13549816.7563,3468861.4847,intermediate
6_5_6,13549816.1016,3468866.4417,intermediate
6_5_7,13549815.4468,3468871.3986,intermediate
6_5_8,13549814.7921,3468876.3556,intermediate
6_5_9,13549814.1374,3468881.3125,intermediate
6_5_10,13549813.4826,3468886.2695,intermediate
6_5_11,13549812.8279,3468891.2264,intermediate
6_5_12,13549812.1732,3468896.1834,intermediate
6_5_13,13549811.5184,3468901.1403,intermediate
6_5_14,13549810.8637,3468906.0973,intermediate
6_5_15,13549810.2089,3468911.0542,intermediate
6_5_16,13549809.5542,3468916.0111,intermediate
5_13_1,13549814.31,3468917.86,intermediate
5_13_2,13549819.31,3468917.86,intermediate
5_13_3,13549824.31,3468917.86,intermediate
5_13_4,13549829.31,3468917.86,intermediate
5_13_5,13549834.31,3468917.86,intermediate
5_13_6,13549839.31,3468917.86,intermediate
5_13_7,13549844.31,3468917.86,intermediate
5_13_8,13549849.31,3468917.86,intermediate
5_13_9,13549854.31,3468917.86,intermediate
5_13_10,13549859.31,3468917.86,intermediate
5_13_11,13549864.31,3468917.86,intermediate
5_13_12,13549869.31,3468917.86,intermediate
5_13_13,13549874.31,3468917.86,intermediate
5_13_14,13549879.31,3468917.86,intermediate
13_5_1,13549877.26,3468917.86,intermediate
13_5_2,13549872.26,3468917.86,intermediate
13_5_3,13549867.26,3468917.86,intermediate
13_5_4,13549862.26,3468917.86,intermediate
13_5_5,13549857.26,3468917.86,intermediate
13_5_6,13549852.26,3468917.86,intermediate
13_5_7,13549847.26,3468917.86,intermediate
13_5_8,13549842.26,3468917.86,intermediate
13_5_9,13549837.26,3468917.86,intermediate
13_5_10,13549832.26,3468917.86,intermediate
13_5_11,13549827.26,3468917.86,intermediate
13_5_12,13549822.26,3468917.86,intermediate
13_5_13,13549817.26,3468917.86,intermediate
13_5_14,13549812.26,3468917.86,intermediate
6_7_1,13549820.3983,3468831.7136,intermediate
6_7_2,13549820.7666,3468826.7272,intermediate
6_7_3,13549821.1349,3468821.7407,intermediate
6_7_4,13549821.5031,3468816.7543,intermediate
6_7_5,13549821.8714,3468811.7679,intermediate
6_7_6,13549822.2397,3468806.7815,intermediate
6_7_7,13549822.608,3468801.7951,intermediate
6_7_8,13549822.9763,3468796.8087,intermediate
6_7_9,13549823.3446,3468791.8222,intermediate
6_7_10,13549823.7129,3468786.8358,intermediate
6_7_11,13549824.0811,3468781.8494,intermediate
7_6_1,13549823.9617,3468783.4664,intermediate
7_6_2,13549823.5934,3468788.4528,intermediate
7_6_3,13549823.2251,3468793.4393,intermediate
7_6_4,13549822.8569,3468798.4257,intermediate
7_6_5,13549822.4886,3468803.4121,intermediate
7_6_6,13549822.1203,3468808.3985,intermediate
7_6_7,13549821.752,3468813.3849,intermediate
7_6_8,13549821.3837,3468818.3713,intermediate
7_6_9,13549821.0154,3468823.3578,intermediate
7_6_10,13549820.6471,3468828.3442,intermediate
7_6_11,13549820.2789,3468833.3306,intermediate
6_14_1,13549825.0107,3468837.1385,intermediate
6_14_2,13549829.9915,3468837.577,intermediate
6_14_3,13549834.9722,3468838.0154,intermediate
6_14_4,13549839.9529,3468838.4539,intermediate
6_14_5,13549844.9337,3468838.8924,intermediate
6_14_6,13549849.9144,3468839.3309,intermediate
6_14_7,13549854.8952,3468839.7693,intermediate
6_14_8,13549859.8759,3468840.2078,intermediate
6_14_9,13549864.8566,3468840.6463,intermediate
6_14_10,13549869.8374,3468841.0848,intermediate
6_14_11,13549874.8181,3468841.5232,intermediate
6_14_12,13549879.7988,3468841.9617,intermediate
14_6_1,13549875.1393,3468841.5515,intermediate
14_6_2,13549870.1585,3468841.113,intermediate
14_6_3,13549865.1778,3468840.6746,intermediate
14_6_4,13549860.1971,3468840.2361,intermediate
14_6_5,13549855.2163,3468839.7976,intermediate
14_6_6,13549850.2356,3468839.3591,intermediate
14_6_7,13549845.2548,3468838.9207,intermediate
14_6_8,13549840.2741,3468838.4822,intermediate
14_6_9,13549835.2934,3468838.0437,intermediate
14_6_10,13549830.3126,3468837.6052,intermediate
14_6_11,13549825.3319,3468837.1668,intermediate
14_6_12,13549820.3512,3468836.7283,intermediate
7_15_1,13549829.3281,3468778.3426,intermediate
7_15_2,13549834.3262,3468778.2051,intermediate
7_15_3,13549839.3243,3468778.0677,intermediate
7_15_4,13549844.3224,3468777.9303,intermediate
7_15_5,13549849.3206,3468777.7928,intermediate
7_15_6,13549854.3187,3468777.6554,intermediate
7_15_7,13549859.3168,3468777.518,intermediate
7_15_8,13549864.3149,3468777.3805,intermediate
7_15_9,13549869.313,3468777.2431,intermediate
7_15_10,13549874.3111,3468777.1057,intermediate
7_15_11,13549879.3092,3468776.9682,intermediate
7_15_12,13549884.3073,3468776.8308,intermediate
15_7_1,13549883.7019,3468776.8474,intermediate
15_7_2,13549878.7038,3468776.9849,intermediate
15_7_3,13549873.7057,3468777.1223,intermediate
15_7_4,13549868.7076,3468777.2597,intermediate
15_7_5,13549863.7094,3468777.3972,intermediate
15_7_6,13549858.7113,3468777.5346,intermediate
15_7_7,13549853.7132,3468777.672,intermediate
15_7_8,13549848.7151,3468777.8095,intermediate
15_7_9,13549843.717,3468777.9469,intermediate
15_7_10,13549838.7189,3468778.0843,intermediate
15_7_11,13549833.7208,3468778.2218,intermediate
15_7_12,13549828.7227,3468778.3592,intermediate
8_9_1,13549874.0172,3469246.3314,intermediate
8_9_2,13549874.3544,3469241.3428,intermediate
8_9_3,13549874.6917,3469236.3542,intermediate
8_9_4,13549875.0289,3469231.3655,intermediate
8_9_5,13549875.3661,3469226.3769,intermediate
8_9_6,13549875.7033,3469221.3883,intermediate
8_9_7,13549876.0405,3469216.3997,intermediate
8_9_8,13549876.3777,3469211.4111,intermediate
8_9_9,13549876.715,3469206.4225,intermediate
8_9_10,13549877.0522,3469201.4338,intermediate
8_9_11,13549877.3894,3469196.4452,intermediate
8_9_12,13549877.7266,3469191.4566,intermediate
8_9_13,13549878.0638,3469186.468,intermediate
8_9_14,13549878.401,3469181.4794,intermediate
8_9_15,13549878.7383,3469176.4908,intermediate
8_9_16,13549879.0755,3469171.5022,intermediate
8_9_17,13549879.4127,3469166.5135,intermediate
8_9_18,13549879.7499,3469161.5249,intermediate
8_9_19,13549880.0871,3469156.5363,intermediate
9_8_1,13549879.7828,3469161.0386,intermediate
9_8_2,13549879.4456,3469166.0272,intermediate
9_8_3,13549879.1083,3469171.0158,intermediate
9_8_4,13549878.7711,3469176.0045,intermediate
9_8_5,13549878.4339,3469180.9931,intermediate
9_8_6,13549878.0967,3469185.9817,intermediate
9_8_7,13549877.7595,3469190.9703,intermediate
9_8_8,13549877.4223,3469195.9589,intermediate
9_8_9,13549877.085,3469200.9475,intermediate
9_8_10,13549876.7478,3469205.9362,intermediate
9_8_11,13549876.4106,3469210.9248,intermediate
9_8_12,13549876.0734,3469215.9134,intermediate
9_8_13,13549875.7362,3469220.902,intermediate
9_8_14,13549875.399,3469225.8906,intermediate
9_8_15,13549875.0617,3469230.8792,intermediate
9_8_16,13549874.7245,3469235.8678,intermediate
9_8_17,13549874.3873,3469240.8565,intermediate
9_8_18,13549874.0501,3469245.8451,intermediate
9_8_19,13549873.7129,3469250.8337,intermediate
8_16_1,13549878.6337,3469251.9989,intermediate
8_16_2,13549883.5874,3469252.6778,intermediate
8_16_3,13549888.5411,3469253.3567,intermediate
8_16_4,13549893.4948,3469254.0356,intermediate
8_16_5,13549898.4485,3469254.7145,intermediate
8_16_6,13549903.4022,3469255.3934,intermediate
8_16_7,13549908.3559,3469256.0723,intermediate
8_16_8,13549913.3096,3469256.7512,intermediate
8_16_9,13549918.2632,3469257.4301,intermediate
8_16_10,13549923.2169,3469258.109,intermediate
8_16_11,13549928.1706,3469258.7879,intermediate
8_16_12,13549933.1243,3469259.4669,intermediate
8_16_13,13549938.078,3469260.1458,intermediate
8_16_14,13549943.0317,3469260.8247,intermediate
8_16_15,13549947.9854,3469261.5036,intermediate
8_16_16,13549952.9391,3469262.1825,intermediate
8_16_17,13549957.8928,3469262.8614,intermediate
8_16_18,13549962.8465,3469263.5403,intermediate
8_16_19,13549967.8002,3469264.2192,intermediate
8_16_20,13549972.7539,3469264.8981,intermediate
8_16_21,13549977.7076,3469265.577,intermediate
8_16_22,13549982.6613,3469266.2559,intermediate
8_16_23,13549987.615,3469266.9348,intermediate
16_8_1,13549984.5963,3469266.5211,intermediate
16_8_2,13549979.6426,3469265.8422,intermediate
16_8_3,13549974.6889,3469265.1633,intermediate
16_8_4,13549969.7352,3469264.4844,intermediate
16_8_5,13549964.7815,3469263.8055,intermediate
16_8_6,13549959.8278,3469263.1266,intermediate
16_8_7,13549954.8741,3469262.4477,intermediate
16_8_8,13549949.9204,3469261.7688,intermediate
16_8_9,13549944.9668,3469261.0899,intermediate
16_8_10,13549940.0131,3469260.411,intermediate
16_8_11,13549935.0594,3469259.7321,intermediate
16_8_12,13549930.1057,3469259.0531,intermediate
16_8_13,13549925.152,3469258.3742,intermediate
16_8_14,13549920.1983,3469257.6953,intermediate
16_8_15,13549915.2446,3469257.0164,intermediate
16_8_16,13549910.2909,3469256.3375,intermediate
16_8_17,13549905.3372,3469255.6586,intermediate
16_8_18,13549900.3835,3469254.9797,intermediate
16_8_19,13549895.4298,3469254.3008,intermediate
16_8_20,13549890.4761,3469253.6219,intermediate
16_8_21,13549885.5224,3469252.943,intermediate
16_8_22,13549880.5687,3469252.2641,intermediate
16_8_23,13549875.615,3469251.5852,intermediate
9_10_1,13549879.9931,3469151.0516,intermediate
9_10_2,13549879.8662,3469146.0532,intermediate
9_10_3,13549879.7393,3469141.0548,intermediate
9_10_4,13549879.6124,3469136.0564,intermediate
9_10_5,13549879.4855,3469131.0581,intermediate
9_10_6,13549879.3586,3469126.0597,intermediate
9_10_7,13549879.2318,3469121.0613,intermediate
9_10_8,13549879.1049,3469116.0629,intermediate
9_10_9,13549878.978,3469111.0645,intermediate
9_10_10,13549878.8511,3469106.0661,intermediate
9_10_11,13549878.7242,3469101.0677,intermediate
9_10_12,13549878.5973,3469096.0693,intermediate
9_10_13,13549878.4704,3469091.0709,intermediate
9_10_14,13549878.3435,3469086.0725,intermediate
9_10_15,13549878.2166,3469081.0742,intermediate
9_10_16,13549878.0897,3469076.0758,intermediate
10_9_1,13549878.0969,3469076.3584,intermediate
10_9_2,13549878.2238,3469081.3568,intermediate
