ID,x,y,type
2_1_1,3.87,241.09,intermediate
2_1_2,3.87,246.09,intermediate
2_1_3,3.87,251.09,intermediate
2_1_4,3.87,256.09,intermediate
2_1_5,3.87,261.09,intermediate
2_1_6,3.87,266.09,intermediate
2_1_7,3.87,271.09,intermediate
2_1_8,3.87,276.09,intermediate
2_1_9,3.87,281.09,intermediate
2_1_10,3.87,286.09,intermediate
2_1_11,3.87,291.09,intermediate
2_1_12,3.87,296.09,intermediate
2_1_13,3.87,301.09,intermediate
2_1_14,3.87,306.09,intermediate
2_1_15,3.87,311.09,intermediate
1_6_1,8.8626,311.8218,intermediate
1_6_2,13.8552,312.0937,intermediate
1_6_3,18.8478,312.3655,intermediate
1_6_4,23.8404,312.6374,intermediate
1_6_5,28.833,312.9092,intermediate
1_6_6,33.8256,313.181,intermediate
1_6_7,38.8182,313.4529,intermediate
1_6_8,43.8108,313.7247,intermediate
1_6_9,48.8034,313.9965,intermediate
1_6_10,53.796,314.2684,intermediate
6_1_1,53.0574,314.2282,intermediate
6_1_2,48.0648,313.9563,intermediate
6_1_3,43.0722,313.6845,intermediate
6_1_4,38.0796,313.4126,intermediate
6_1_5,33.087,313.1408,intermediate
6_1_6,28.0944,312.869,intermediate
6_1_7,23.1018,312.5971,intermediate
6_1_8,18.1092,312.3253,intermediate
6_1_9,13.1166,312.0535,intermediate
6_1_10,8.124,311.7816,intermediate
2_3_1,4.6382,231.1494,intermediate
2_3_2,5.4064,226.2087,intermediate
2_3_3,6.1746,221.2681,intermediate
2_3_4,6.9429,216.3275,intermediate
2_3_5,7.7111,211.3868,intermediate
2_3_6,8.4793,206.4462,intermediate
2_3_7,9.2475,201.5056,intermediate
2_3_8,10.0157,196.5649,intermediate
2_3_9,10.7839,191.6243,intermediate
2_3_10,11.5521,186.6837,intermediate
2_3_11,12.3204,181.743,intermediate
2_3_12,13.0886,176.8024,intermediate
2_3_13,13.8568,171.8618,intermediate
2_3_14,14.625,166.9212,intermediate
2_3_15,15.3932,161.9805,intermediate
2_3_16,16.1614,157.0399,intermediate
2_3_17,16.9297,152.0993,intermediate
3_2_1,16.6418,153.9506,intermediate
3_2_2,15.8736,158.8913,intermediate
3_2_3,15.1054,163.8319,intermediate
3_2_4,14.3371,168.7725,intermediate
3_2_5,13.5689,173.7132,intermediate
3_2_6,12.8007,178.6538,intermediate
3_2_7,12.0325,183.5944,intermediate
3_2_8,11.2643,188.5351,intermediate
3_2_9,10.4961,193.4757,intermediate
3_2_10,9.7279,198.4163,intermediate
3_2_11,8.9596,203.357,intermediate
3_2_12,8.1914,208.2976,intermediate
3_2_13,7.4232,213.2382,intermediate
3_2_14,6.655,218.1788,intermediate
3_2_15,5.8868,223.1195,intermediate
3_2_16,5.1186,228.0601,intermediate
3_2_17,4.3503,233.0007,intermediate
2_7_1,8.8359,236.6726,intermediate
2_7_2,13.8019,237.2551,intermediate
2_7_3,18.7678,237.8377,intermediate
2_7_4,23.7338,238.4203,intermediate
2_7_5,28.6997,239.0028,intermediate
2_7_6,33.6657,239.5854,intermediate
2_7_7,38.6316,240.168,intermediate
2_7_8,43.5976,240.7505,intermediate
2_7_9,48.5635,241.3331,intermediate
2_7_10,53.5295,241.9157,intermediate
2_7_11,58.4954,242.4983,intermediate
7_2_1,56.9541,242.3174,intermediate
7_2_2,51.9881,241.7349,intermediate
7_2_3,47.0222,241.1523,intermediate
7_2_4,42.0562,240.5697,intermediate
7_2_5,37.0903,239.9872,intermediate
7_2_6,32.1243,239.4046,intermediate
7_2_7,27.1584,238.822,intermediate
7_2_8,22.1924,238.2395,intermediate
7_2_9,17.2265,237.6569,intermediate
7_2_10,12.2605,237.0743,intermediate
7_2_11,7.2946,236.4917,intermediate
3_8_1,22.2136,150.3975,intermediate
3_8_2,27.0172,151.785,intermediate
3_8_3,31.8209,153.1725,intermediate
3_8_4,36.6245,154.5601,intermediate
3_8_5,41.4281,155.9476,intermediate
3_8_6,46.2317,157.3351,intermediate
3_8_7,51.0354,158.7226,intermediate
3_8_8,55.839,160.1101,intermediate
3_8_9,60.6426,161.4976,intermediate
3_8_10,65.4462,162.8851,intermediate
3_8_11,70.2499,164.2727,intermediate
3_8_12,75.0535,165.6602,intermediate
8_3_1,71.4264,164.6125,intermediate
8_3_2,66.6228,163.225,intermediate
8_3_3,61.8191,161.8375,intermediate
8_3_4,57.0155,160.4499,intermediate
8_3_5,52.2119,159.0624,intermediate
8_3_6,47.4083,157.6749,intermediate
8_3_7,42.6046,156.2874,intermediate
8_3_8,37.801,154.8999,intermediate
8_3_9,32.9974,153.5124,intermediate
8_3_10,28.1938,152.1249,intermediate
8_3_11,23.3901,150.7373,intermediate
8_3_12,18.5865,149.3498,intermediate
3_4_1,18.9913,144.2666,intermediate
3_4_2,20.5725,139.5232,intermediate
3_4_3,22.1538,134.7799,intermediate
3_4_4,23.735,130.0365,intermediate
3_4_5,25.3163,125.2931,intermediate
3_4_6,26.8976,120.5497,intermediate
3_4_7,28.4788,115.8064,intermediate
3_4_8,30.0601,111.063,intermediate
3_4_9,31.6414,106.3196,intermediate
3_4_10,33.2226,101.5762,intermediate
3_4_11,34.8039,96.8329,intermediate
3_4_12,36.3851,92.0895,intermediate
3_4_13,37.9664,87.3461,intermediate
3_4_14,39.5477,82.6027,intermediate
3_4_15,41.1289,77.8594,intermediate
3_4_16,42.7102,73.116,intermediate
3_4_17,44.2914,68.3726,intermediate
3_4_18,45.8727,63.6292,intermediate
3_4_19,47.454,58.8859,intermediate
3_4_20,49.0352,54.1425,intermediate
3_4_21,50.6165,49.3991,intermediate
3_4_22,52.1978,44.6557,intermediate
3_4_23,53.779,39.9124,intermediate
3_4_24,55.3603,35.169,intermediate
4_3_1,54.5387,37.6334,intermediate
4_3_2,52.9575,42.3768,intermediate
4_3_3,51.3762,47.1201,intermediate
4_3_4,49.795,51.8635,intermediate
4_3_5,48.2137,56.6069,intermediate
4_3_6,46.6324,61.3503,intermediate
4_3_7,45.0512,66.0936,intermediate
4_3_8,43.4699,70.837,intermediate
4_3_9,41.8886,75.5804,intermediate
4_3_10,40.3074,80.3238,intermediate
4_3_11,38.7261,85.0671,intermediate
4_3_12,37.1449,89.8105,intermediate
4_3_13,35.5636,94.5539,intermediate
4_3_14,33.9823,99.2973,intermediate
4_3_15,32.4011,104.0406,intermediate
4_3_16,30.8198,108.784,intermediate
4_3_17,29.2386,113.5274,intermediate
4_3_18,27.6573,118.2708,intermediate
4_3_19,26.076,123.0141,intermediate
4_3_20,24.4948,127.7575,intermediate
4_3_21,22.9135,132.5009,intermediate
4_3_22,21.3322,137.2443,intermediate
4_3_23,19.751,141.9876,intermediate
4_3_24,18.1697,146.731,intermediate
4_9_1,60.8637,34.4702,intermediate
4_9_2,65.6074,36.0505,intermediate
4_9_3,70.3512,37.6307,intermediate
4_9_4,75.0949,39.2109,intermediate
4_9_5,79.8386,40.7911,intermediate
4_9_6,84.5823,42.3714,intermediate
4_9_7,89.326,43.9516,intermediate
4_9_8,94.0698,45.5318,intermediate
4_9_9,98.8135,47.112,intermediate
4_9_10,103.5572,48.6923,intermediate
4_9_11,108.3009,50.2725,intermediate
4_9_12,113.0446,51.8527,intermediate
4_9_13,117.7884,53.4329,intermediate
4_9_14,122.5321,55.0132,intermediate
4_9_15,127.2758,56.5934,intermediate
4_9_16,132.0195,58.1736,intermediate
4_9_17,136.7633,59.7538,intermediate
4_9_18,141.507,61.3341,intermediate
4_9_19,146.2507,62.9143,intermediate
4_9_20,150.9944,64.4945,intermediate
4_9_21,155.7381,66.0747,intermediate
4_9_22,160.4819,67.655,intermediate
4_9_23,165.2256,69.2352,intermediate
9_4_1,160.4963,67.6598,intermediate
9_4_2,155.7526,66.0795,intermediate
9_4_3,151.0088,64.4993,intermediate
9_4_4,146.2651,62.9191,intermediate
9_4_5,141.5214,61.3389,intermediate
9_4_6,136.7777,59.7586,intermediate
9_4_7,132.034,58.1784,intermediate
9_4_8,127.2902,56.5982,intermediate
9_4_9,122.5465,55.018,intermediate
9_4_10,117.8028,53.4377,intermediate
9_4_11,113.0591,51.8575,intermediate
9_4_12,108.3154,50.2773,intermediate
9_4_13,103.5716,48.6971,intermediate
9_4_14,98.8279,47.1168,intermediate
9_4_15,94.0842,45.5366,intermediate
9_4_16,89.3405,43.9564,intermediate
9_4_17,84.5967,42.3762,intermediate
9_4_18,79.853,40.7959,intermediate
9_4_19,75.1093,39.2157,intermediate
9_4_20,70.3656,37.6355,intermediate
9_4_21,65.6219,36.0553,intermediate
9_4_22,60.8781,34.475,intermediate
9_4_23,56.1344,32.8948,intermediate
4_27_1,57.8401,28.1952,intermediate
4_27_2,59.5601,23.5003,intermediate
4_27_3,61.2802,18.8055,intermediate
4_27_4,63.0002,14.1107,intermediate
4_27_5,64.7203,9.4159,intermediate
4_27_6,66.4403,4.721,intermediate
4_27_7,68.1604,0.0262,intermediate
27_4_1,66.4499,4.6948,intermediate
27_4_2,64.7299,9.3897,intermediate
27_4_3,63.0098,14.0845,intermediate
27_4_4,61.2898,18.7793,intermediate
27_4_5,59.5697,23.4741,intermediate
27_4_6,57.8497,28.169,intermediate
27_4_7,56.1296,32.8638,intermediate
5_6_1,58.05,379.17,intermediate
5_6_2,58.05,374.17,intermediate
5_6_3,58.05,369.17,intermediate
5_6_4,58.05,364.17,intermediate
5_6_5,58.05,359.17,intermediate
5_6_6,58.05,354.17,intermediate
5_6_7,58.05,349.17,intermediate
5_6_8,58.05,344.17,intermediate
5_6_9,58.05,339.17,intermediate
5_6_10,58.05,334.17,intermediate
5_6_11,58.05,329.17,intermediate
5_6_12,58.05,324.17,intermediate
5_6_13,58.05,319.17,intermediate
6_5_1,58.05,319.5,intermediate
6_5_2,58.05,324.5,intermediate
6_5_3,58.05,329.5,intermediate
6_5_4,58.05,334.5,intermediate
6_5_5,58.05,339.5,intermediate
6_5_6,58.05,344.5,intermediate
6_5_7,58.05,349.5,intermediate
6_5_8,58.05,354.5,intermediate
6_5_9,58.05,359.5,intermediate
6_5_10,58.05,364.5,intermediate
6_5_11,58.05,369.5,intermediate
6_5_12,58.05,374.5,intermediate
6_5_13,58.05,379.5,intermediate
5_11_1,62.5936,382.083,intermediate
5_11_2,67.1373,379.9961,intermediate
5_11_3,71.6809,377.9091,intermediate
5_11_4,76.2245,375.8222,intermediate
5_11_5,80.7682,373.7352,intermediate
5_11_6,85.3118,371.6483,intermediate
5_11_7,89.8554,369.5613,intermediate
5_11_8,94.3991,367.4744,intermediate
5_11_9,98.9427,365.3874,intermediate
5_11_10,103.4864,363.3005,intermediate
5_11_11,108.03,361.2135,intermediate
5_11_12,112.5736,359.1265,intermediate
5_11_13,117.1173,357.0396,intermediate
5_11_14,121.6609,354.9526,intermediate
5_11_15,126.2045,352.8657,intermediate
5_11_16,130.7482,350.7787,intermediate
5_11_17,135.2918,348.6918,intermediate
5_11_18,139.8354,346.6048,intermediate
5_11_19,144.3791,344.5179,intermediate
5_11_20,148.9227,342.4309,intermediate
5_11_21,153.4663,340.344,intermediate
5_11_22,158.01,338.257,intermediate
5_11_23,162.5536,336.1701,intermediate
5_11_24,167.0972,334.0831,intermediate
5_11_25,171.6409,331.9961,intermediate
11_5_1,170.3764,332.577,intermediate
11_5_2,165.8327,334.6639,intermediate
11_5_3,161.2891,336.7509,intermediate
11_5_4,156.7455,338.8378,intermediate
11_5_5,152.2018,340.9248,intermediate
11_5_6,147.6582,343.0117,intermediate
11_5_7,143.1146,345.0987,intermediate
11_5_8,138.5709,347.1856,intermediate
11_5_9,134.0273,349.2726,intermediate
11_5_10,129.4836,351.3595,intermediate
11_5_11,124.94,353.4465,intermediate
11_5_12,120.3964,355.5335,intermediate
11_5_13,115.8527,357.6204,intermediate
11_5_14,111.3091,359.7074,intermediate
11_5_15,106.7655,361.7943,intermediate
11_5_16,102.2218,363.8813,intermediate
11_5_17,97.6782,365.9682,intermediate
11_5_18,93.1346,368.0552,intermediate
11_5_19,88.5909,370.1421,intermediate
11_5_20,84.0473,372.2291,intermediate
11_5_21,79.5037,374.316,intermediate
11_5_22,74.96,376.403,intermediate
11_5_23,70.4164,378.4899,intermediate
11_5_24,65.8728,380.5769,intermediate
11_5_25,61.3291,382.6639,intermediate
6_12_1,63.0104,313.8721,intermediate
6_12_2,67.9708,313.2441,intermediate
6_12_3,72.9312,312.6162,intermediate
6_12_4,77.8917,311.9883,intermediate
6_12_5,82.8521,311.3603,intermediate
6_12_6,87.8125,310.7324,intermediate
6_12_7,92.7729,310.1045,intermediate
6_12_8,97.7333,309.4765,intermediate
6_12_9,102.6937,308.8486,intermediate
6_12_10,107.6541,308.2206,intermediate
6_12_11,112.6145,307.5927,intermediate
6_12_12,117.575,306.9648,intermediate
6_12_13,122.5354,306.3368,intermediate
6_12_14,127.4958,305.7089,intermediate
12_6_1,125.4496,305.9679,intermediate
12_6_2,120.4892,306.5959,intermediate
12_6_3,115.5288,307.2238,intermediate
12_6_4,110.5683,307.8517,intermediate
12_6_5,105.6079,308.4797,intermediate
12_6_6,100.6475,309.1076,intermediate
12_6_7,95.6871,309.7355,intermediate
12_6_8,90.7267,310.3635,intermediate
12_6_9,85.7663,310.9914,intermediate
12_6_10,80.8059,311.6194,intermediate
12_6_11,75.8455,312.2473,intermediate
12_6_12,70.885,312.8752,intermediate
12_6_13,65.9246,313.5032,intermediate
12_6_14,60.9642,314.1311,intermediate
7_13_1,66.5915,244.6825,intermediate
7_13_2,71.263,246.4649,intermediate
7_13_3,75.9345,248.2474,intermediate
7_13_4,80.6059,250.0299,intermediate
7_13_5,85.2774,251.8124,intermediate
7_13_6,89.9489,253.5948,intermediate
7_13_7,94.6204,255.3773,intermediate
7_13_8,99.2919,257.1598,intermediate
7_13_9,103.9634,258.9423,intermediate
7_13_10,108.6349,260.7247,intermediate
7_13_11,113.3064,262.5072,intermediate
7_13_12,117.9778,264.2897,intermediate
7_13_13,122.6493,266.0722,intermediate
7_13_14,127.3208,267.8546,intermediate
7_13_15,131.9923,269.6371,intermediate
13_7_1,129.6085,268.7275,intermediate
13_7_2,124.937,266.9451,intermediate
13_7_3,120.2655,265.1626,intermediate
13_7_4,115.5941,263.3801,intermediate
13_7_5,110.9226,261.5976,intermediate
13_7_6,106.2511,259.8152,intermediate
13_7_7,101.5796,258.0327,intermediate
13_7_8,96.9081,256.2502,intermediate
13_7_9,92.2366,254.4677,intermediate
13_7_10,87.5651,252.6853,intermediate
13_7_11,82.8936,250.9028,intermediate
13_7_12,78.2222,249.1203,intermediate
13_7_13,73.5507,247.3378,intermediate
13_7_14,68.8792,245.5554,intermediate
13_7_15,64.2077,243.7729,intermediate
7_14_1,62.2059,237.9082,intermediate
7_14_2,62.4918,232.9164,intermediate
7_14_3,62.7777,227.9245,intermediate
7_14_4,63.0636,222.9327,intermediate
7_14_5,63.3495,217.9409,intermediate
7_14_6,63.6353,212.9491,intermediate
7_14_7,63.9212,207.9573,intermediate
7_14_8,64.2071,202.9654,intermediate
14_7_1,64.1741,203.5418,intermediate
14_7_2,63.8882,208.5336,intermediate
14_7_3,63.6023,213.5255,intermediate
14_7_4,63.3164,218.5173,intermediate
14_7_5,63.0305,223.5091,intermediate
14_7_6,62.7447,228.5009,intermediate
14_7_7,62.4588,233.4927,intermediate
14_7_8,62.1729,238.4846,intermediate
8_16_1,81.21,166.4464,intermediate
8_16_2,86.1901,166.8928,intermediate
8_16_3,91.1701,167.3392,intermediate
8_16_4,96.1501,167.7856,intermediate
8_16_5,101.1302,168.232,intermediate
8_16_6,106.1102,168.6784,intermediate
8_16_7,111.0902,169.1248,intermediate
8_16_8,116.0703,169.5712,intermediate
8_16_9,121.0503,170.0176,intermediate
8_16_10,126.0303,170.464,intermediate
8_16_11,131.0104,170.9104,intermediate
8_16_12,135.9904,171.3568,intermediate
16_8_1,132.05,171.0036,intermediate
16_8_2,127.0699,170.5572,intermediate
16_8_3,122.0899,170.1108,intermediate
16_8_4,117.1099,169.6644,intermediate
16_8_5,112.1298,169.218,intermediate
16_8_6,107.1498,168.7716,intermediate
16_8_7,102.1698,168.3252,intermediate
16_8_8,97.1897,167.8788,intermediate
16_8_9,92.2097,167.4324,intermediate
16_8_10,87.2297,166.986,intermediate
16_8_11,82.2496,166.5396,intermediate
16_8_12,77.2696,166.0932,intermediate
9_10_1,168.8673,72.6813,intermediate
9_10_2,172.4946,76.1226,intermediate
9_10_3,176.1219,79.564,intermediate
9_10_4,179.7492,83.0053,intermediate
9_10_5,183.3765,86.4466,intermediate
9_10_6,187.0038,89.8879,intermediate
9_10_7,190.6311,93.3293,intermediate
9_10_8,194.2584,96.7706,intermediate
9_10_9,197.8857,100.2119,intermediate
9_10_10,201.513,103.6532,intermediate
9_10_11,205.1403,107.0945,intermediate
9_10_12,208.7676,110.5359,intermediate
9_10_13,212.3949,113.9772,intermediate
9_10_14,216.0222,117.4185,intermediate
9_10_15,219.6495,120.8598,intermediate
9_10_16,223.2768,124.3011,intermediate
9_10_17,226.9041,127.7425,intermediate
9_10_18,230.5314,131.1838,intermediate
9_10_19,234.1587,134.6251,intermediate
9_10_20,237.786,138.0664,intermediate
10_9_1,237.0927,137.4087,intermediate
10_9_2,233.4654,133.9674,intermediate
10_9_3,229.8381,130.526,intermediate
10_9_4,226.2108,127.0847,intermediate
10_9_5,222.5835,123.6434,intermediate
10_9_6,218.9562,120.2021,intermediate
10_9_7,215.3289,116.7607,intermediate
10_9_8,211.7016,113.3194,intermediate
10_9_9,208.0743,109.8781,intermediate
10_9_10,204.447,106.4368,intermediate
10_9_11,200.8197,102.9955,intermediate
10_9_12,197.1924,99.5541,intermediate
10_9_13,193.5651,96.1128,intermediate
10_9_14,189.9378,92.6715,intermediate
10_9_15,186.3105,89.2302,intermediate
10_9_16,182.6832,85.7889,intermediate
10_9_17,179.0559,82.3475,intermediate
10_9_18,175.4286,78.9062,intermediate
10_9_19,171.8013,75.4649,intermediate
10_9_20,168.174,72.0236,intermediate
9_26_1,168.3295,65.3087,intermediate
9_26_2,171.419,61.3774,intermediate
9_26_3,174.5085,57.4461,intermediate
9_26_4,177.598,53.5149,intermediate
9_26_5,180.6875,49.5836,intermediate
9_26_6,183.777,45.6523,intermediate
9_26_7,186.8665,41.721,intermediate
26_9_1,186.5205,42.1613,intermediate
26_9_2,183.431,46.0926,intermediate
26_9_3,180.3415,50.0239,intermediate
26_9_4,177.252,53.9551,intermediate
26_9_5,174.1625,57.8864,intermediate
26_9_6,171.073,61.8177,intermediate
26_9_7,167.9835,65.749,intermediate
10_21_1,239.6158,145.7266,intermediate
10_21_2,238.5117,150.6031,intermediate
10_21_3,237.4075,155.4797,intermediate
10_21_4,236.3034,160.3562,intermediate
10_21_5,235.1992,165.2328,intermediate
10_21_6,234.095,170.1094,intermediate
10_21_7,232.9909,174.9859,intermediate
10_21_8,231.8867,179.8625,intermediate
10_21_9,230.7825,184.739,intermediate
10_21_10,229.6784,189.6156,intermediate
21_10_1,229.8442,188.8834,intermediate
21_10_2,230.9483,184.0069,intermediate
21_10_3,232.0525,179.1303,intermediate
21_10_4,233.1566,174.2538,intermediate
21_10_5,234.2608,169.3772,intermediate
21_10_6,235.365,164.5006,intermediate
21_10_7,236.4691,159.6241,intermediate
21_10_8,237.5733,154.7475,intermediate
21_10_9,238.6775,149.871,intermediate
21_10_10,239.7816,144.9944,intermediate
10_25_1,244.1975,137.2573,intermediate
10_25_2,247.6749,133.6646,intermediate
10_25_3,251.1524,130.072,intermediate
25_10_1,249.0125,132.2827,intermediate
25_10_2,245.5351,135.8754,intermediate
25_10_3,242.0576,139.468,intermediate
11_12_1,170.5669,328.0303,intermediate
11_12_2,166.2137,325.5706,intermediate
11_12_3,161.8606,323.1109,intermediate
11_12_4,157.5074,320.6512,intermediate
11_12_5,153.1543,318.1915,intermediate
11_12_6,148.8011,315.7318,intermediate
11_12_7,144.448,313.2721,intermediate
11_12_8,140.0949,310.8124,intermediate
11_12_9,135.7417,308.3526,intermediate
11_12_10,131.3886,305.8929,intermediate
12_11_1,134.7631,307.7997,intermediate
12_11_2,139.1163,310.2594,intermediate
12_11_3,143.4694,312.7191,intermediate
12_11_4,147.8226,315.1788,intermediate
12_11_5,152.1757,317.6385,intermediate
12_11_6,156.5289,320.0982,intermediate
12_11_7,160.882,322.5579,intermediate
12_11_8,165.2351,325.0176,intermediate
12_11_9,169.5883,327.4774,intermediate
12_11_10,173.9414,329.9371,intermediate
11_19_1,179.2263,327.9491,intermediate
11_19_2,183.5325,325.4082,intermediate
11_19_3,187.8388,322.8673,intermediate
11_19_4,192.1451,320.3265,intermediate
11_19_5,196.4513,317.7856,intermediate
11_19_6,200.7576,315.2447,intermediate
11_19_7,205.0638,312.7038,intermediate
11_19_8,209.3701,310.1629,intermediate
11_19_9,213.6764,307.622,intermediate
11_19_10,217.9826,305.0811,intermediate
11_19_11,222.2889,302.5403,intermediate
11_19_12,226.5952,299.9994,intermediate
11_19_13,230.9014,297.4585,intermediate
19_11_1,226.8637,299.8409,intermediate
19_11_2,222.5575,302.3818,intermediate
19_11_3,218.2512,304.9227,intermediate
19_11_4,213.9449,307.4635,intermediate
19_11_5,209.6387,310.0044,intermediate
19_11_6,205.3324,312.5453,intermediate
19_11_7,201.0262,315.0862,intermediate
19_11_8,196.7199,317.6271,intermediate
19_11_9,192.4136,320.168,intermediate
19_11_10,188.1074,322.7089,intermediate
19_11_11,183.8011,325.2497,intermediate
19_11_12,179.4948,327.7906,intermediate
19_11_13,175.1886,330.3315,intermediate
12_13_1,130.9622,300.3706,intermediate
12_13_2,131.5143,295.4012,intermediate
12_13_3,132.0665,290.4317,intermediate
12_13_4,132.6186,285.4623,intermediate
12_13_5,133.1708,280.4929,intermediate
12_13_6,133.7229,275.5235,intermediate
12_13_7,134.2751,270.5541,intermediate
13_12_1,133.7278,275.4794,intermediate
13_12_2,133.1757,280.4488,intermediate
13_12_3,132.6235,285.4183,intermediate
13_12_4,132.0714,290.3877,intermediate
13_12_5,131.5192,295.3571,intermediate
13_12_6,130.9671,300.3265,intermediate
13_12_7,130.4149,305.2959,intermediate
13_17_1,139.2023,269.6322,intermediate
13_17_2,144.1247,268.7544,intermediate
13_17_3,149.047,267.8765,intermediate
13_17_4,153.9694,266.9987,intermediate
13_17_5,158.8917,266.1209,intermediate
13_17_6,163.814,265.2431,intermediate
17_13_1,160.9277,265.7578,intermediate
17_13_2,156.0053,266.6356,intermediate
17_13_3,151.083,267.5135,intermediate
17_13_4,146.1606,268.3913,intermediate
17_13_5,141.2383,269.2691,intermediate
17_13_6,136.316,270.1469,intermediate
14_15_1,69.1946,200.1574,intermediate
14_15_2,73.9291,201.7649,intermediate
14_15_3,78.6637,203.3723,intermediate
14_15_4,83.3983,204.9797,intermediate
14_15_5,88.1329,206.5871,intermediate
14_15_6,92.8674,208.1946,intermediate
14_15_7,97.602,209.802,intermediate
14_15_8,102.3366,211.4094,intermediate
14_15_9,107.0712,213.0169,intermediate
14_15_10,111.8057,214.6243,intermediate
15_14_1,111.0054,214.3526,intermediate
15_14_2,106.2709,212.7451,intermediate
15_14_3,101.5363,211.1377,intermediate
15_14_4,96.8017,209.5303,intermediate
15_14_5,92.0671,207.9229,intermediate
15_14_6,87.3326,206.3154,intermediate
15_14_7,82.598,204.708,intermediate
15_14_8,77.8634,203.1006,intermediate
15_14_9,73.1288,201.4931,intermediate
15_14_10,68.3943,199.8857,intermediate
15_16_1,117.8975,211.4494,intermediate
15_16_2,120.055,206.9389,intermediate
15_16_3,122.2125,202.4283,intermediate
15_16_4,124.37,197.9177,intermediate
15_16_5,126.5275,193.4072,intermediate
15_16_6,128.685,188.8966,intermediate
15_16_7,130.8424,184.386,intermediate
15_16_8,132.9999,179.8755,intermediate
15_16_9,135.1574,175.3649,intermediate
16_15_1,134.8725,175.9606,intermediate
16_15_2,132.715,180.4711,intermediate
16_15_3,130.5575,184.9817,intermediate
16_15_4,128.4,189.4923,intermediate
16_15_5,126.2425,194.0028,intermediate
16_15_6,124.085,198.5134,intermediate
16_15_7,121.9276,203.024,intermediate
16_15_8,119.7701,207.5345,intermediate
16_15_9,117.6126,212.0451,intermediate
16_20_1,141.8412,172.8109,intermediate
16_20_2,146.6525,174.1718,intermediate
16_20_3,151.4637,175.5326,intermediate
16_20_4,156.275,176.8935,intermediate
