ID,x,y,type
10_0_3,2.6421,11.1974,intermediate
10_0_4,2.8828,6.2032,intermediate
1_2_1,27.2311,7.3527,intermediate
1_2_2,32.1823,6.6553,intermediate
1_2_3,37.1334,5.958,intermediate
1_2_4,42.0845,5.2606,intermediate
1_2_5,47.0357,4.5633,intermediate
2_1_1,42.8889,5.1473,intermediate
2_1_2,37.9377,5.8447,intermediate
2_1_3,32.9866,6.542,intermediate
2_1_4,28.0355,7.2394,intermediate
2_1_5,23.0843,7.9367,intermediate
1_11_1,22.625,13.0381,intermediate
1_11_2,22.9701,18.0262,intermediate
1_11_3,23.3151,23.0142,intermediate
11_1_1,23.095,19.8319,intermediate
11_1_2,22.7499,14.8438,intermediate
11_1_3,22.4049,9.8558,intermediate
2_3_1,52.6751,5.7236,intermediate
2_3_2,57.5101,6.9972,intermediate
2_3_3,62.3452,8.2708,intermediate
3_2_1,61.8349,8.1364,intermediate
3_2_2,56.9999,6.8628,intermediate
3_2_3,52.1648,5.5892,intermediate
2_12_1,46.257,9.1928,intermediate
2_12_2,44.674,13.9356,intermediate
2_12_3,43.091,18.6784,intermediate
2_12_4,41.508,23.4212,intermediate
12_2_1,41.803,22.5372,intermediate
12_2_2,43.386,17.7944,intermediate
12_2_3,44.969,13.0516,intermediate
12_2_4,46.552,8.3088,intermediate
3_4_1,71.6653,9.1935,intermediate
3_4_2,76.6606,8.977,intermediate
3_4_3,81.6559,8.7605,intermediate
3_4_4,86.6512,8.544,intermediate
4_3_1,83.5947,8.6765,intermediate
4_3_2,78.5994,8.893,intermediate
4_3_3,73.6041,9.1095,intermediate
4_3_4,68.6088,9.326,intermediate
3_13_1,66.857,14.4065,intermediate
3_13_2,67.0441,19.403,intermediate
13_3_1,66.973,17.5035,intermediate
13_3_2,66.7859,12.507,intermediate
4_5_1,93.3286,6.8645,intermediate
4_5_2,98.0672,5.269,intermediate
4_5_3,102.8058,3.6736,intermediate
5_4_1,102.6814,3.7155,intermediate
5_4_2,97.9428,5.311,intermediate
5_4_3,93.2042,6.9064,intermediate
4_14_1,86.4913,12.9982,intermediate
4_14_2,84.3926,17.5364,intermediate
4_14_3,82.2939,22.0747,intermediate
14_4_1,82.4987,21.6318,intermediate
14_4_2,84.5974,17.0936,intermediate
14_4_3,86.6961,12.5553,intermediate
5_6_1,112.3779,2.7671,intermediate
5_6_2,117.3359,3.4142,intermediate
5_6_3,122.2938,4.0613,intermediate
6_5_1,118.0921,3.5129,intermediate
6_5_2,113.1341,2.8658,intermediate
6_5_3,108.1762,2.2187,intermediate
5_15_1,107.2507,7.1171,intermediate
5_15_2,107.0814,12.1143,intermediate
5_15_3,106.9121,17.1114,intermediate
5_15_4,106.7427,22.1085,intermediate
15_5_1,106.8693,18.3729,intermediate
15_5_2,107.0386,13.3757,intermediate
15_5_3,107.2079,8.3786,intermediate
15_5_4,107.3773,3.3815,intermediate
6_7_1,128.0371,4.5187,intermediate
6_7_2,133.0242,4.8775,intermediate
6_7_3,138.0113,5.2362,intermediate
6_7_4,142.9985,5.595,intermediate
6_7_5,147.9856,5.9537,intermediate
7_6_1,144.8929,5.7313,intermediate
7_6_2,139.9058,5.3725,intermediate
7_6_3,134.9187,5.0138,intermediate
7_6_4,129.9315,4.655,intermediate
7_6_5,124.9444,4.2963,intermediate
6_16_1,123.0585,9.16,intermediate
6_16_2,123.0671,14.16,intermediate
6_16_3,123.0756,19.16,intermediate
6_16_4,123.0842,24.16,intermediate
16_6_1,123.0815,22.58,intermediate
16_6_2,123.0729,17.58,intermediate
16_6_3,123.0644,12.58,intermediate
16_6_4,123.0558,7.58,intermediate
7_8_1,154.811,5.2622,intermediate
7_8_2,159.742,4.4344,intermediate
7_8_3,164.673,3.6066,intermediate
8_7_1,160.139,4.3678,intermediate
8_7_2,155.208,5.1956,intermediate
8_7_3,150.277,6.0234,intermediate
7_17_1,148.642,10.9343,intermediate
7_17_2,147.404,15.7786,intermediate
7_17_3,146.166,20.6229,intermediate
7_17_4,144.928,25.4673,intermediate
17_7_1,145.828,21.9457,intermediate
17_7_2,147.066,17.1014,intermediate
17_7_3,148.304,12.2571,intermediate
17_7_4,149.542,7.4127,intermediate
8_9_1,170.0102,4.3109,intermediate
8_9_2,174.9504,5.0819,intermediate
8_9_3,179.8906,5.8528,intermediate
8_9_4,184.8308,6.6237,intermediate
9_8_1,180.6998,5.9791,intermediate
9_8_2,175.7596,5.2081,intermediate
9_8_3,170.8194,4.4372,intermediate
9_8_4,165.8792,3.6663,intermediate
8_18_1,164.1855,8.4611,intermediate
8_18_2,163.301,13.3823,intermediate
8_18_3,162.4165,18.3034,intermediate
18_8_1,162.8145,16.0889,intermediate
18_8_2,163.699,11.1677,intermediate
18_8_3,164.5835,6.2466,intermediate
9_19_1,186.0312,11.7347,intermediate
9_19_2,186.4223,16.7194,intermediate
9_19_3,186.8135,21.704,intermediate
19_9_1,186.6888,20.1153,intermediate
19_9_2,186.2977,15.1306,intermediate
19_9_3,185.9065,10.146,intermediate
10_11_1,6.91,25.8646,intermediate
10_11_2,11.9001,25.5493,intermediate
10_11_3,16.8901,25.2339,intermediate
10_11_4,21.8802,24.9186,intermediate
11_10_1,18.45,25.1354,intermediate
11_10_2,13.4599,25.4507,intermediate
11_10_3,8.4699,25.7661,intermediate
11_10_4,3.4798,26.0814,intermediate
10_20_1,3.5005,30.9236,intermediate
10_20_2,5.0809,35.6673,intermediate
10_20_3,6.6614,40.4109,intermediate
10_20_4,8.2419,45.1546,intermediate
20_10_1,7.4595,42.8064,intermediate
20_10_2,5.8791,38.0627,intermediate
20_10_3,4.2986,33.3191,intermediate
20_10_4,2.7181,28.5754,intermediate
11_12_1,28.3871,25.5453,intermediate
11_12_2,33.3342,26.2705,intermediate
11_12_3,38.2814,26.9958,intermediate
12_11_1,35.2729,26.5547,intermediate
12_11_2,30.3258,25.8295,intermediate
12_11_3,25.3786,25.1042,intermediate
11_21_1,23.2716,29.8172,intermediate
11_21_2,23.1032,34.8143,intermediate
11_21_3,22.9348,39.8115,intermediate
11_21_4,22.7664,44.8087,intermediate
21_11_1,22.8084,43.5628,intermediate
21_11_2,22.9768,38.5657,intermediate
21_11_3,23.1452,33.5685,intermediate
21_11_4,23.3136,28.5713,intermediate
12_13_1,45.1431,26.4065,intermediate
12_13_2,50.0662,25.533,intermediate
12_13_3,54.9893,24.6595,intermediate
12_13_4,59.9124,23.7859,intermediate
12_13_5,64.8355,22.9124,intermediate
13_12_1,62.2369,23.3735,intermediate
13_12_2,57.3138,24.247,intermediate
13_12_3,52.3907,25.1205,intermediate
13_12_4,47.4676,25.9941,intermediate
13_12_5,42.5445,26.8676,intermediate
12_22_1,41.3371,32.1536,intermediate
12_22_2,42.4542,37.0272,intermediate
12_22_3,43.5713,41.9008,intermediate
12_22_4,44.6884,46.7744,intermediate
22_12_1,44.0929,44.1764,intermediate
22_12_2,42.9758,39.3028,intermediate
22_12_3,41.8587,34.4292,intermediate
22_12_4,40.7416,29.5556,intermediate
13_14_1,71.9783,23.8356,intermediate
13_14_2,76.7966,25.1712,intermediate
14_13_1,75.5817,24.8344,intermediate
14_13_2,70.7634,23.4988,intermediate
13_23_1,67.3971,27.4944,intermediate
13_23_2,67.6342,32.4888,intermediate
13_23_3,67.8713,37.4831,intermediate
13_23_4,68.1083,42.4775,intermediate
13_23_5,68.3454,47.4719,intermediate
23_13_1,68.1429,43.2056,intermediate
23_13_2,67.9058,38.2112,intermediate
23_13_3,67.6687,33.2169,intermediate
23_13_4,67.4317,28.2225,intermediate
23_13_5,67.1946,23.2281,intermediate
14_15_1,85.3719,25.6407,intermediate
14_15_2,90.3438,25.1113,intermediate
14_15_3,95.3157,24.582,intermediate
14_15_4,100.2876,24.0527,intermediate
14_15_5,105.2595,23.5234,intermediate
15_14_1,101.7281,23.8993,intermediate
15_14_2,96.7562,24.4287,intermediate
15_14_3,91.7843,24.958,intermediate
15_14_4,86.8124,25.4873,intermediate
15_14_5,81.8405,26.0166,intermediate
14_24_1,80.804,31.1537,intermediate
14_24_2,81.2079,36.1373,intermediate
14_24_3,81.6119,41.121,intermediate
14_24_4,82.0159,46.1046,intermediate
24_14_1,81.866,44.2563,intermediate
24_14_2,81.4621,39.2727,intermediate
24_14_3,81.0581,34.289,intermediate
24_14_4,80.6541,29.3054,intermediate
15_16_1,111.5428,24.6139,intermediate
15_16_2,116.3856,25.8579,intermediate
15_16_3,121.2284,27.1018,intermediate
16_15_1,118.2472,26.3361,intermediate
16_15_2,113.4044,25.0921,intermediate
16_15_3,108.5616,23.8482,intermediate
15_25_1,105.3504,28.1844,intermediate
15_25_2,104.0007,32.9988,intermediate
15_25_3,102.6511,37.8132,intermediate
15_25_4,101.3015,42.6276,intermediate
25_15_1,101.9496,40.3156,intermediate
25_15_2,103.2993,35.5012,intermediate
25_15_3,104.6489,30.6868,intermediate
25_15_4,105.9985,25.8724,intermediate
16_17_1,128.0866,27.3964,intermediate
16_17_2,133.0833,27.2128,intermediate
16_17_3,138.0799,27.0292,intermediate
16_17_4,143.0765,26.8456,intermediate
17_16_1,139.5934,26.9736,intermediate
17_16_2,134.5967,27.1572,intermediate
17_16_3,129.6001,27.3408,intermediate
17_16_4,124.6035,27.5244,intermediate
16_26_1,125.097,32.1595,intermediate
16_26_2,127.1041,36.739,intermediate
16_26_3,129.1111,41.3185,intermediate
26_16_1,127.543,37.7405,intermediate
26_16_2,125.5359,33.161,intermediate
26_16_3,123.5289,28.5815,intermediate
17_18_1,149.3334,25.2089,intermediate
17_18_2,154.0768,23.6277,intermediate
17_18_3,158.8202,22.0466,intermediate
18_17_1,157.1866,22.5911,intermediate
18_17_2,152.4432,24.1723,intermediate
18_17_3,147.6998,25.7534,intermediate
17_27_1,145.9592,31.5989,intermediate
17_27_2,147.3283,36.4078,intermediate
27_17_1,147.3008,36.3111,intermediate
27_17_2,145.9317,31.5022,intermediate
18_19_1,166.8652,21.8126,intermediate
18_19_2,171.8003,22.6152,intermediate
18_19_3,176.7355,23.4177,intermediate
18_19_4,181.6707,24.2203,intermediate
18_19_5,186.6058,25.0229,intermediate
19_18_1,182.1448,24.2974,intermediate
19_18_2,177.2097,23.4948,intermediate
19_18_3,172.2745,22.6923,intermediate
19_18_4,167.3393,21.8897,intermediate
19_18_5,162.4042,21.0871,intermediate
18_28_1,163.331,25.8097,intermediate
18_28_2,164.7321,30.6094,intermediate
18_28_3,166.1331,35.4091,intermediate
18_28_4,167.5341,40.2088,intermediate
28_18_1,166.259,35.8403,intermediate
28_18_2,164.8579,31.0406,intermediate
28_18_3,163.4569,26.2409,intermediate
28_18_4,162.0559,21.4412,intermediate
19_29_1,185.2899,29.7686,intermediate
19_29_2,183.4998,34.4371,intermediate
19_29_3,181.7097,39.1057,intermediate
29_19_1,182.6201,36.7314,intermediate
29_19_2,184.4102,32.0629,intermediate
29_19_3,186.2003,27.3943,intermediate
20_21_1,14.0263,47.9203,intermediate
20_21_2,19.0125,48.2906,intermediate
21_20_1,17.6537,48.1897,intermediate
21_20_2,12.6675,47.8194,intermediate
20_30_1,8.1107,52.4629,intermediate
20_30_2,7.1814,57.3758,intermediate
20_30_3,6.2521,62.2886,intermediate
30_20_1,7.0393,58.1271,intermediate
30_20_2,7.9686,53.2142,intermediate
30_20_3,8.8979,48.3014,intermediate
21_22_1,27.6388,48.6685,intermediate
21_22_2,32.6376,48.7771,intermediate
21_22_3,37.6365,48.8856,intermediate
21_22_4,42.6353,48.9941,intermediate
22_21_1,40.2112,48.9415,intermediate
22_21_2,35.2124,48.8329,intermediate
22_21_3,30.2135,48.7244,intermediate
22_21_4,25.2147,48.6159,intermediate
21_31_1,23.8974,53.3993,intermediate
21_31_2,25.1549,58.2386,intermediate
31_21_1,24.8826,57.1907,intermediate
31_21_2,23.6251,52.3514,intermediate
22_23_1,50.2066,48.8667,intermediate
22_23_2,55.2033,48.6834,intermediate
22_23_3,60.1999,48.5001,intermediate
22_23_4,65.1966,48.3168,intermediate
23_22_1,63.3834,48.3833,intermediate
23_22_2,58.3867,48.5666,intermediate
23_22_3,53.3901,48.7499,intermediate
23_22_4,48.3934,48.9332,intermediate
22_32_1,45.4415,54.0446,intermediate
22_32_2,45.6729,59.0393,intermediate
22_32_3,45.9044,64.0339,intermediate
32_22_1,45.8085,61.9654,intermediate
32_22_2,45.5771,56.9707,intermediate
32_22_3,45.3456,51.9761,intermediate
23_24_1,73.366,48.5733,intermediate
23_24_2,78.3521,48.9467,intermediate
24_23_1,77.284,48.8667,intermediate
24_23_2,72.2979,48.4933,intermediate
23_33_1,67.9857,53.1844,intermediate
23_33_2,67.5914,58.1689,intermediate
33_23_1,67.7143,56.6156,intermediate
33_23_2,68.1086,51.6311,intermediate
24_25_1,87.1489,48.146,intermediate
24_25_2,92.0277,47.0521,intermediate
24_25_3,96.9066,45.9581,intermediate
25_24_1,95.7211,46.224,intermediate
25_24_2,90.8423,47.3179,intermediate
25_24_3,85.9634,48.4119,intermediate
24_34_1,85.0635,53.3868,intermediate
24_34_2,87.857,57.5337,intermediate
34_24_1,87.1965,56.5532,intermediate
34_24_2,84.403,52.4063,intermediate
25_26_1,105.5766,44.647,intermediate
25_26_2,110.5532,44.1639,intermediate
25_26_3,115.5298,43.6809,intermediate
25_26_4,120.5064,43.1978,intermediate
25_26_5,125.4831,42.7148,intermediate
26_25_1,124.5734,42.803,intermediate
26_25_2,119.5968,43.2861,intermediate
26_25_3,114.6202,43.7691,intermediate
26_25_4,109.6436,44.2522,intermediate
26_25_5,104.6669,44.7352,intermediate
25_35_1,100.9049,50.1207,intermediate
25_35_2,101.2097,55.1114,intermediate
25_35_3,101.5146,60.1021,intermediate
25_35_4,101.8194,65.0928,intermediate
35_25_1,101.6451,62.2393,intermediate
35_25_2,101.3403,57.2486,intermediate
35_25_3,101.0354,52.2579,intermediate
35_25_4,100.7306,47.2672,intermediate
26_27_1,134.5402,42.0068,intermediate
26_27_2,139.5304,41.6936,intermediate
26_27_3,144.5205,41.3804,intermediate
27_26_1,143.6798,41.4332,intermediate
27_26_2,138.6896,41.7464,intermediate
27_26_3,133.6995,42.0596,intermediate
26_36_1,128.1514,47.1204,intermediate
26_36_2,126.7527,51.9208,intermediate
26_36_3,125.3541,56.7212,intermediate
26_36_4,123.9555,61.5216,intermediate
26_36_5,122.5568,66.322,intermediate
36_26_1,123.8686,61.8196,intermediate
36_26_2,125.2673,57.0192,intermediate
36_26_3,126.6659,52.2188,intermediate
36_26_4,128.0645,47.4184,intermediate
36_26_5,129.4632,42.618,intermediate
27_28_1,153.6684,40.9937,intermediate
27_28_2,158.6668,40.8673,intermediate
27_28_3,163.6652,40.741,intermediate
28_27_1,162.6616,40.7663,intermediate
28_27_2,157.6632,40.8927,intermediate
28_27_3,152.6648,41.019,intermediate
27_37_1,147.5547,45.994,intermediate
27_37_2,146.4394,50.868,intermediate
27_37_3,145.324,55.7421,intermediate
27_37_4,144.2087,60.6161,intermediate
27_37_5,143.0934,65.4901,intermediate
37_27_1,143.7053,62.816,intermediate
37_27_2,144.8206,57.942,intermediate
37_27_3,145.936,53.0679,intermediate
37_27_4,147.0513,48.1939,intermediate
37_27_5,148.1666,43.3199,intermediate
28_29_1,172.6517,40.9281,intermediate
28_29_2,177.6434,41.2161,intermediate
29_28_1,175.8383,41.1119,intermediate
29_28_2,170.8466,40.8239,intermediate
28_38_1,167.2493,45.6231,intermediate
28_38_2,166.8387,50.6062,intermediate
28_38_3,166.428,55.5893,intermediate
28_38_4,166.0174,60.5724,intermediate
38_28_1,166.2107,58.2269,intermediate
38_28_2,166.6213,53.2438,intermediate
38_28_3,167.032,48.2607,intermediate
38_28_4,167.4426,43.2776,intermediate
29_39_1,182.047,46.2496,intermediate
29_39_2,183.2639,51.0993,intermediate
29_39_3,184.4809,55.9489,intermediate
29_39_4,185.6978,60.7986,intermediate
29_39_5,186.9148,65.6482,intermediate
39_29_1,186.303,63.2104,intermediate
39_29_2,185.0861,58.3607,intermediate
39_29_3,183.8691,53.5111,intermediate
39_29_4,182.6522,48.6614,intermediate
39_29_5,181.4352,43.8118,intermediate
30_31_1,11.1037,62.7882,intermediate
30_31_2,16.0973,62.5364,intermediate
30_31_3,21.091,62.2846,intermediate
30_31_4,26.0846,62.0328,intermediate
31_30_1,21.1463,62.2818,intermediate
31_30_2,16.1527,62.5336,intermediate
31_30_3,11.159,62.7854,intermediate
31_30_4,6.1654,63.0372,intermediate
30_40_1,6.6426,68.0116,intermediate
30_40_2,7.1752,72.9831,intermediate
30_40_3,7.7078,77.9547,intermediate
30_40_4,8.2403,82.9262,intermediate
40_30_1,7.8774,79.5384,intermediate
40_30_2,7.3448,74.5669,intermediate
40_30_3,6.8122,69.5953,intermediate
40_30_4,6.2797,64.6238,intermediate
31_32_1,30.9933,63.2323,intermediate
31_32_2,35.8466,64.4347,intermediate
31_32_3,40.6999,65.637,intermediate
31_32_4,45.5531,66.8394,intermediate
32_31_1,41.1867,65.7577,intermediate
32_31_2,36.3334,64.5553,intermediate
32_31_3,31.4801,63.353,intermediate
32_31_4,26.6269,62.1506,intermediate
31_41_1,26.3842,67.024,intermediate
31_41_2,26.6285,72.0181,intermediate
31_41_3,26.8727,77.0121,intermediate
31_41_4,27.1169,82.0061,intermediate
41_31_1,26.9458,78.506,intermediate
41_31_2,26.7015,73.5119,intermediate
41_31_3,26.4573,68.5179,intermediate
41_31_4,26.2131,63.5239,intermediate
32_33_1,50.8886,65.7387,intermediate
32_33_2,55.7371,64.5175,intermediate
32_33_3,60.5857,63.2962,intermediate
32_33_4,65.4342,62.075,intermediate
33_32_1,62.4714,62.8213,intermediate
33_32_2,57.6229,64.0425,intermediate
33_32_3,52.7743,65.2638,intermediate
33_32_4,47.9258,66.485,intermediate
32_42_1,46.6365,71.9243,intermediate
32_42_2,47.233,76.8886,intermediate
32_42_3,47.8295,81.8529,intermediate
32_42_4,48.426,86.8172,intermediate
42_32_1,48.1735,84.7157,intermediate
42_32_2,47.577,79.7514,intermediate
42_32_3,46.9805,74.7871,intermediate
42_32_4,46.384,69.8228,intermediate
33_34_1,72.3161,61.4017,intermediate
33_34_2,77.3121,61.2033,intermediate
33_34_3,82.3082,61.005,intermediate
33_34_4,87.3043,60.8066,intermediate
34_33_1,84.9939,60.8983,intermediate
34_33_2,79.9979,61.0967,intermediate
34_33_3,75.0018,61.295,intermediate
34_33_4,70.0057,61.4934,intermediate
33_43_1,66.2503,66.4842,intermediate
33_43_2,65.1806,71.3685,intermediate
33_43_3,64.1109,76.2527,intermediate
33_43_4,63.0412,81.1369,intermediate
33_43_5,61.9715,86.0212,intermediate
43_33_1,62.6297,83.0158,intermediate
43_33_2,63.6994,78.1315,intermediate
43_33_3,64.7691,73.2473,intermediate
43_33_4,65.8388,68.3631,intermediate
43_33_5,66.9085,63.4788,intermediate
34_35_1,94.3785,63.0961,intermediate
34_35_2,98.767,65.4921,intermediate
35_34_1,97.5615,64.8339,intermediate
35_34_2,93.173,62.4379,intermediate
34_44_1,89.9511,65.6998,intermediate
34_44_2,89.9122,70.6997,intermediate
34_44_3,89.8733,75.6995,intermediate
34_44_4,89.8344,80.6994,intermediate
44_34_1,89.8389,80.1202,intermediate
44_34_2,89.8778,75.1203,intermediate
44_34_3,89.9167,70.1205,intermediate
44_34_4,89.9556,65.1206,intermediate
35_36_1,106.9478,67.0814,intermediate
35_36_2,111.9456,66.9329,intermediate
35_36_3,116.9434,66.7843,intermediate
35_36_4,121.9412,66.6357,intermediate
36_35_1,117.4722,66.7686,intermediate
36_35_2,112.4744,66.9171,intermediate
36_35_3,107.4766,67.0657,intermediate
36_35_4,102.4788,67.2143,intermediate
35_45_1,101.7754,72.227,intermediate
35_45_2,101.6008,77.2239,intermediate
35_45_3,101.4263,82.2209,intermediate
45_35_1,101.5146,79.693,intermediate
45_35_2,101.6892,74.6961,intermediate
45_35_3,101.8637,69.6991,intermediate
36_37_1,127.4629,66.8855,intermediate
36_37_2,132.4559,67.1511,intermediate
36_37_3,137.4488,67.4166,intermediate
36_37_4,142.4418,67.6821,intermediate
37_36_1,137.5971,67.4245,intermediate
37_36_2,132.6041,67.1589,intermediate
37_36_3,127.6112,66.8934,intermediate
37_36_4,122.6182,66.6279,intermediate
36_46_1,121.6686,71.5554,intermediate
36_46_2,120.8672,76.4907,intermediate
46_36_1,121.0014,75.6646,intermediate
46_36_2,121.8028,70.7293,intermediate
37_38_1,147.4994,66.7424,intermediate
37_38_2,152.4088,65.7948,intermediate
37_38_3,157.3181,64.8472,intermediate
37_38_4,162.2275,63.8996,intermediate
38_37_1,160.8906,64.1576,intermediate
38_37_2,155.9812,65.1052,intermediate
38_37_3,151.0719,66.0528,intermediate
38_37_4,146.1625,67.0004,intermediate
37_47_1,144.5459,72.2916,intermediate
37_47_2,146.5019,76.8931,intermediate
37_47_3,148.4578,81.4947,intermediate
47_37_1,147.5541,79.3684,intermediate
47_37_2,145.5981,74.7669,intermediate
47_37_3,143.6422,70.1653,intermediate
38_39_1,170.6798,64.2996,intermediate
38_39_2,175.5596,65.3893,intermediate
38_39_3,180.4395,66.4789,intermediate
38_39_4,185.3193,67.5686,intermediate
39_38_1,182.6402,66.9704,intermediate
39_38_2,177.7604,65.8807,intermediate
39_38_3,172.8805,64.7911,intermediate
39_38_4,168.0007,63.7014,intermediate
38_48_1,165.9365,68.2081,intermediate
38_48_2,166.0731,73.2063,intermediate
38_48_3,166.2096,78.2044,intermediate
38_48_4,166.3461,83.2025,intermediate
48_38_1,166.3035,81.6419,intermediate
48_38_2,166.1669,76.6437,intermediate
48_38_3,166.0304,71.6456,intermediate
48_38_4,165.8939,66.6475,intermediate
39_49_1,187.774,73.0535,intermediate
39_49_2,188.0279,78.0471,intermediate
49_39_1,188.006,77.6165,intermediate
49_39_2,187.7521,72.6229,intermediate
40_41_1,13.4028,84.2415,intermediate
40_41_2,18.3956,83.973,intermediate
40_41_3,23.3884,83.7045,intermediate
41_40_1,22.1972,83.7685,intermediate
41_40_2,17.2044,84.037,intermediate
41_40_3,12.2116,84.3055,intermediate
40_50_1,7.0579,89.3237,intermediate
40_50_2,5.7059,94.1374,intermediate
40_50_3,4.3538,98.9512,intermediate
40_50_4,3.0018,103.7649,intermediate
50_40_1,4.1221,99.7763,intermediate
50_40_2,5.4741,94.9626,intermediate
50_40_3,6.8262,90.1488,intermediate
50_40_4,8.1782,85.3351,intermediate
41_42_1,31.9968,84.8765,intermediate
41_42_2,36.8036,86.2531,intermediate
41_42_3,41.6103,87.6296,intermediate
41_42_4,46.4171,89.0062,intermediate
42_41_1,43.9632,88.3035,intermediate
42_41_2,39.1564,86.9269,intermediate
42_41_3,34.3497,85.5504,intermediate
42_41_4,29.5429,84.1738,intermediate
41_51_1,27.6435,88.4794,intermediate
41_51_2,28.097,93.4588,intermediate
41_51_3,28.5505,98.4382,intermediate
41_51_4,29.004,103.4176,intermediate
51_41_1,28.7265,100.3706,intermediate
51_41_2,28.273,95.3912,intermediate
51_41_3,27.8195,90.4118,intermediate
51_41_4,27.366,85.4324,intermediate
42_43_1,53.7223,88.9908,intermediate
42_43_2,58.6745,88.3016,intermediate
43_42_1,56.6077,88.5892,intermediate
43_42_2,51.6555,89.2784,intermediate
42_52_1,48.3058,94.6584,intermediate
42_52_2,47.8416,99.6368,intermediate
52_42_1,48.0342,97.5716,intermediate
52_42_2,48.4984,92.5932,intermediate
43_44_1,66.5359,87.4102,intermediate
43_44_2,71.5119,86.9203,intermediate
43_44_3,76.4878,86.4305,intermediate
43_44_4,81.4638,85.9406,intermediate
43_44_5,86.4397,85.4508,intermediate
44_43_1,84.8241,85.6098,intermediate
44_43_2,79.8481,86.0997,intermediate
44_43_3,74.8722,86.5895,intermediate
44_43_4,69.8962,87.0794,intermediate
44_43_5,64.9203,87.5692,intermediate
43_53_1,62.0321,92.8777,intermediate
43_53_2,62.5042,97.8553,intermediate
53_43_1,62.4679,97.4723,intermediate
53_43_2,61.9958,92.4947,intermediate
44_45_1,94.7965,84.9338,intermediate
44_45_2,99.7931,84.7476,intermediate
45_44_1,96.3435,84.8762,intermediate
45_44_2,91.3469,85.0624,intermediate
44_54_1,88.2995,89.8895,intermediate
44_54_2,86.799,94.6591,intermediate
44_54_3,85.2985,99.4286,intermediate
44_54_4,83.7981,104.1982,intermediate
44_54_5,82.2976,108.9677,intermediate
54_44_1,83.5205,105.0805,intermediate
54_44_2,85.021,100.3109,intermediate
54_44_3,86.5215,95.5414,intermediate
54_44_4,88.0219,90.7718,intermediate
54_44_5,89.5224,86.0023,intermediate
45_46_1,106.2264,83.6303,intermediate
45_46_2,111.1128,82.5707,intermediate
45_46_3,115.9993,81.511,intermediate
46_45_1,115.3136,81.6597,intermediate
46_45_2,110.4272,82.7193,intermediate
46_45_3,105.5407,83.779,intermediate
45_55_1,102.1704,89.6206,intermediate
45_55_2,103.0009,94.5511,intermediate
45_55_3,103.8313,99.4817,intermediate
45_55_4,104.6617,104.4122,intermediate
55_45_1,104.6596,104.3994,intermediate
55_45_2,103.8291,99.4689,intermediate
55_45_3,102.9987,94.5383,intermediate
55_45_4,102.1683,89.6078,intermediate
46_47_1,125.1673,81.1711,intermediate
46_47_2,130.1345,81.7423,intermediate
46_47_3,135.1018,82.3134,intermediate
46_47_4,140.0691,82.8845,intermediate
46_47_5,145.0364,83.4556,intermediate
47_46_1,144.5427,83.3989,intermediate
47_46_2,139.5755,82.8277,intermediate
47_46_3,134.6082,82.2566,intermediate
47_46_4,129.6409,81.6855,intermediate
47_46_5,124.6736,81.1144,intermediate
46_56_1,122.1597,85.2,intermediate
46_56_2,124.1193,89.7999,intermediate
46_56_3,126.079,94.3999,intermediate
46_56_4,128.0386,98.9999,intermediate
56_46_1,127.0503,96.68,intermediate
