ID,x,y,type
2_0_26,229601.6497,4887367.7959,intermediate
2_0_27,229596.7612,4887366.7457,intermediate
2_0_28,229591.8728,4887365.6955,intermediate
2_0_29,229586.9843,4887364.6454,intermediate
2_0_30,229582.0958,4887363.5952,intermediate
2_0_31,229577.2073,4887362.5451,intermediate
2_0_32,229572.3189,4887361.4949,intermediate
2_0_33,229567.4304,4887360.4447,intermediate
2_0_34,229562.5419,4887359.3946,intermediate
2_0_35,229557.6535,4887358.3444,intermediate
2_0_36,229552.765,4887357.2943,intermediate
2_0_37,229547.8765,4887356.2441,intermediate
2_0_38,229542.988,4887355.1939,intermediate
2_0_39,229538.0996,4887354.1438,intermediate
1_2_1,229718.6698,4887318.1976,intermediate
1_2_2,229719.3197,4887323.1552,intermediate
1_2_3,229719.9695,4887328.1128,intermediate
1_2_4,229720.6193,4887333.0704,intermediate
1_2_5,229721.2691,4887338.028,intermediate
1_2_6,229721.919,4887342.9856,intermediate
1_2_7,229722.5688,4887347.9431,intermediate
1_2_8,229723.2186,4887352.9007,intermediate
1_2_9,229723.8685,4887357.8583,intermediate
1_2_10,229724.5183,4887362.8159,intermediate
1_2_11,229725.1681,4887367.7735,intermediate
1_2_12,229725.8179,4887372.7311,intermediate
1_2_13,229726.4678,4887377.6887,intermediate
1_2_14,229727.1176,4887382.6463,intermediate
1_2_15,229727.7674,4887387.6039,intermediate
1_2_16,229728.4173,4887392.5615,intermediate
2_1_1,229728.1002,4887390.1424,intermediate
2_1_2,229727.4503,4887385.1848,intermediate
2_1_3,229726.8005,4887380.2272,intermediate
2_1_4,229726.1507,4887375.2696,intermediate
2_1_5,229725.5009,4887370.312,intermediate
2_1_6,229724.851,4887365.3544,intermediate
2_1_7,229724.2012,4887360.3969,intermediate
2_1_8,229723.5514,4887355.4393,intermediate
2_1_9,229722.9015,4887350.4817,intermediate
2_1_10,229722.2517,4887345.5241,intermediate
2_1_11,229721.6019,4887340.5665,intermediate
2_1_12,229720.9521,4887335.6089,intermediate
2_1_13,229720.3022,4887330.6513,intermediate
2_1_14,229719.6524,4887325.6937,intermediate
2_1_15,229719.0026,4887320.7361,intermediate
2_1_16,229718.3527,4887315.7785,intermediate
1_3_1,229722.0342,4887316.221,intermediate
1_3_2,229726.0484,4887319.202,intermediate
1_3_3,229730.0626,4887322.183,intermediate
1_3_4,229734.0767,4887325.164,intermediate
1_3_5,229738.0909,4887328.145,intermediate
1_3_6,229742.1051,4887331.126,intermediate
1_3_7,229746.1193,4887334.1069,intermediate
1_3_8,229750.1335,4887337.0879,intermediate
1_3_9,229754.1477,4887340.0689,intermediate
1_3_10,229758.1619,4887343.0499,intermediate
1_3_11,229762.176,4887346.0309,intermediate
1_3_12,229766.1902,4887349.0119,intermediate
1_3_13,229770.2044,4887351.9929,intermediate
1_3_14,229774.2186,4887354.9739,intermediate
1_3_15,229778.2328,4887357.9549,intermediate
1_3_16,229782.247,4887360.9359,intermediate
1_3_17,229786.2612,4887363.9169,intermediate
1_3_18,229790.2753,4887366.8979,intermediate
1_3_19,229794.2895,4887369.8789,intermediate
1_3_20,229798.3037,4887372.8598,intermediate
1_3_21,229802.3179,4887375.8408,intermediate
1_3_22,229806.3321,4887378.8218,intermediate
1_3_23,229810.3463,4887381.8028,intermediate
1_3_24,229814.3605,4887384.7838,intermediate
1_3_25,229818.3746,4887387.7648,intermediate
1_3_26,229822.3888,4887390.7458,intermediate
1_3_27,229826.403,4887393.7268,intermediate
1_3_28,229830.4172,4887396.7078,intermediate
1_3_29,229834.4314,4887399.6888,intermediate
1_3_30,229838.4456,4887402.6698,intermediate
1_3_31,229842.4598,4887405.6508,intermediate
1_3_32,229846.4739,4887408.6317,intermediate
1_3_33,229850.4881,4887411.6127,intermediate
3_1_1,229847.0358,4887409.049,intermediate
3_1_2,229843.0216,4887406.068,intermediate
3_1_3,229839.0074,4887403.087,intermediate
3_1_4,229834.9933,4887400.106,intermediate
3_1_5,229830.9791,4887397.125,intermediate
3_1_6,229826.9649,4887394.144,intermediate
3_1_7,229822.9507,4887391.1631,intermediate
3_1_8,229818.9365,4887388.1821,intermediate
3_1_9,229814.9223,4887385.2011,intermediate
3_1_10,229810.9081,4887382.2201,intermediate
3_1_11,229806.894,4887379.2391,intermediate
3_1_12,229802.8798,4887376.2581,intermediate
3_1_13,229798.8656,4887373.2771,intermediate
3_1_14,229794.8514,4887370.2961,intermediate
3_1_15,229790.8372,4887367.3151,intermediate
3_1_16,229786.823,4887364.3341,intermediate
3_1_17,229782.8088,4887361.3531,intermediate
3_1_18,229778.7947,4887358.3721,intermediate
3_1_19,229774.7805,4887355.3911,intermediate
3_1_20,229770.7663,4887352.4102,intermediate
3_1_21,229766.7521,4887349.4292,intermediate
3_1_22,229762.7379,4887346.4482,intermediate
3_1_23,229758.7237,4887343.4672,intermediate
3_1_24,229754.7095,4887340.4862,intermediate
3_1_25,229750.6954,4887337.5052,intermediate
3_1_26,229746.6812,4887334.5242,intermediate
3_1_27,229742.667,4887331.5432,intermediate
3_1_28,229738.6528,4887328.5622,intermediate
3_1_29,229734.6386,4887325.5812,intermediate
3_1_30,229730.6244,4887322.6002,intermediate
3_1_31,229726.6102,4887319.6192,intermediate
3_1_32,229722.5961,4887316.6383,intermediate
3_1_33,229718.5819,4887313.6573,intermediate
1_4_1,229722.7697,4887311.678,intermediate
1_4_2,229727.5195,4887310.116,intermediate
1_4_3,229732.2692,4887308.5539,intermediate
1_4_4,229737.019,4887306.9919,intermediate
1_4_5,229741.7687,4887305.4299,intermediate
1_4_6,229746.5185,4887303.8679,intermediate
1_4_7,229751.2682,4887302.3059,intermediate
1_4_8,229756.018,4887300.7439,intermediate
1_4_9,229760.7677,4887299.1818,intermediate
1_4_10,229765.5175,4887297.6198,intermediate
1_4_11,229770.2672,4887296.0578,intermediate
1_4_12,229775.017,4887294.4958,intermediate
1_4_13,229779.7667,4887292.9338,intermediate
1_4_14,229784.5165,4887291.3717,intermediate
1_4_15,229789.2662,4887289.8097,intermediate
1_4_16,229794.016,4887288.2477,intermediate
1_4_17,229798.7657,4887286.6857,intermediate
1_4_18,229803.5154,4887285.1237,intermediate
1_4_19,229808.2652,4887283.5616,intermediate
1_4_20,229813.0149,4887281.9996,intermediate
1_4_21,229817.7647,4887280.4376,intermediate
1_4_22,229822.5144,4887278.8756,intermediate
1_4_23,229827.2642,4887277.3136,intermediate
1_4_24,229832.0139,4887275.7516,intermediate
1_4_25,229836.7637,4887274.1895,intermediate
1_4_26,229841.5134,4887272.6275,intermediate
1_4_27,229846.2632,4887271.0655,intermediate
1_4_28,229851.0129,4887269.5035,intermediate
1_4_29,229855.7627,4887267.9415,intermediate
1_4_30,229860.5124,4887266.3794,intermediate
1_4_31,229865.2622,4887264.8174,intermediate
1_4_32,229870.0119,4887263.2554,intermediate
1_4_33,229874.7617,4887261.6934,intermediate
1_4_34,229879.5114,4887260.1314,intermediate
1_4_35,229884.2612,4887258.5694,intermediate
1_4_36,229889.0109,4887257.0073,intermediate
1_4_37,229893.7606,4887255.4453,intermediate
1_4_38,229898.5104,4887253.8833,intermediate
1_4_39,229903.2601,4887252.3213,intermediate
1_4_40,229908.0099,4887250.7593,intermediate
1_4_41,229912.7596,4887249.1972,intermediate
1_4_42,229917.5094,4887247.6352,intermediate
1_4_43,229922.2591,4887246.0732,intermediate
1_4_44,229927.0089,4887244.5112,intermediate
1_4_45,229931.7586,4887242.9492,intermediate
1_4_46,229936.5084,4887241.3872,intermediate
1_4_47,229941.2581,4887239.8251,intermediate
4_1_1,229940.7203,4887240.002,intermediate
4_1_2,229935.9705,4887241.564,intermediate
4_1_3,229931.2208,4887243.1261,intermediate
4_1_4,229926.471,4887244.6881,intermediate
4_1_5,229921.7213,4887246.2501,intermediate
4_1_6,229916.9715,4887247.8121,intermediate
4_1_7,229912.2218,4887249.3741,intermediate
4_1_8,229907.472,4887250.9361,intermediate
4_1_9,229902.7223,4887252.4982,intermediate
4_1_10,229897.9725,4887254.0602,intermediate
4_1_11,229893.2228,4887255.6222,intermediate
4_1_12,229888.473,4887257.1842,intermediate
4_1_13,229883.7233,4887258.7462,intermediate
4_1_14,229878.9735,4887260.3083,intermediate
4_1_15,229874.2238,4887261.8703,intermediate
4_1_16,229869.474,4887263.4323,intermediate
4_1_17,229864.7243,4887264.9943,intermediate
4_1_18,229859.9746,4887266.5563,intermediate
4_1_19,229855.2248,4887268.1184,intermediate
4_1_20,229850.4751,4887269.6804,intermediate
4_1_21,229845.7253,4887271.2424,intermediate
4_1_22,229840.9756,4887272.8044,intermediate
4_1_23,229836.2258,4887274.3664,intermediate
4_1_24,229831.4761,4887275.9284,intermediate
4_1_25,229826.7263,4887277.4905,intermediate
4_1_26,229821.9766,4887279.0525,intermediate
4_1_27,229817.2268,4887280.6145,intermediate
4_1_28,229812.4771,4887282.1765,intermediate
4_1_29,229807.7273,4887283.7385,intermediate
4_1_30,229802.9776,4887285.3006,intermediate
4_1_31,229798.2278,4887286.8626,intermediate
4_1_32,229793.4781,4887288.4246,intermediate
4_1_33,229788.7283,4887289.9866,intermediate
4_1_34,229783.9786,4887291.5486,intermediate
4_1_35,229779.2288,4887293.1106,intermediate
4_1_36,229774.4791,4887294.6727,intermediate
4_1_37,229769.7294,4887296.2347,intermediate
4_1_38,229764.9796,4887297.7967,intermediate
4_1_39,229760.2299,4887299.3587,intermediate
4_1_40,229755.4801,4887300.9207,intermediate
4_1_41,229750.7304,4887302.4828,intermediate
4_1_42,229745.9806,4887304.0448,intermediate
4_1_43,229741.2309,4887305.6068,intermediate
4_1_44,229736.4811,4887307.1688,intermediate
4_1_45,229731.7314,4887308.7308,intermediate
4_1_46,229726.9816,4887310.2928,intermediate
4_1_47,229722.2319,4887311.8549,intermediate
2_3_1,229733.7028,4887395.7856,intermediate
2_3_2,229738.6555,4887396.4712,intermediate
2_3_3,229743.6083,4887397.1568,intermediate
2_3_4,229748.5611,4887397.8424,intermediate
2_3_5,229753.5139,4887398.5281,intermediate
2_3_6,229758.4666,4887399.2137,intermediate
2_3_7,229763.4194,4887399.8993,intermediate
2_3_8,229768.3722,4887400.5849,intermediate
2_3_9,229773.3249,4887401.2705,intermediate
2_3_10,229778.2777,4887401.9561,intermediate
2_3_11,229783.2305,4887402.6417,intermediate
2_3_12,229788.1832,4887403.3273,intermediate
2_3_13,229793.136,4887404.013,intermediate
2_3_14,229798.0888,4887404.6986,intermediate
2_3_15,229803.0416,4887405.3842,intermediate
2_3_16,229807.9943,4887406.0698,intermediate
2_3_17,229812.9471,4887406.7554,intermediate
2_3_18,229817.8999,4887407.441,intermediate
2_3_19,229822.8526,4887408.1266,intermediate
2_3_20,229827.8054,4887408.8122,intermediate
2_3_21,229832.7582,4887409.4979,intermediate
2_3_22,229837.711,4887410.1835,intermediate
2_3_23,229842.6637,4887410.8691,intermediate
2_3_24,229847.6165,4887411.5547,intermediate
3_2_1,229846.0972,4887411.3444,intermediate
3_2_2,229841.1445,4887410.6588,intermediate
3_2_3,229836.1917,4887409.9732,intermediate
3_2_4,229831.2389,4887409.2876,intermediate
3_2_5,229826.2861,4887408.6019,intermediate
3_2_6,229821.3334,4887407.9163,intermediate
3_2_7,229816.3806,4887407.2307,intermediate
3_2_8,229811.4278,4887406.5451,intermediate
3_2_9,229806.4751,4887405.8595,intermediate
3_2_10,229801.5223,4887405.1739,intermediate
3_2_11,229796.5695,4887404.4883,intermediate
3_2_12,229791.6168,4887403.8027,intermediate
3_2_13,229786.664,4887403.117,intermediate
3_2_14,229781.7112,4887402.4314,intermediate
3_2_15,229776.7584,4887401.7458,intermediate
3_2_16,229771.8057,4887401.0602,intermediate
3_2_17,229766.8529,4887400.3746,intermediate
3_2_18,229761.9001,4887399.689,intermediate
3_2_19,229756.9474,4887399.0034,intermediate
3_2_20,229751.9946,4887398.3178,intermediate
3_2_21,229747.0418,4887397.6321,intermediate
3_2_22,229742.089,4887396.9465,intermediate
3_2_23,229737.1363,4887396.2609,intermediate
3_2_24,229732.1835,4887395.5753,intermediate
3_5_1,229855.3961,4887409.5579,intermediate
3_5_2,229859.7423,4887407.0858,intermediate
3_5_3,229864.0884,4887404.6138,intermediate
3_5_4,229868.4345,4887402.1417,intermediate
3_5_5,229872.7806,4887399.6696,intermediate
3_5_6,229877.1268,4887397.1975,intermediate
3_5_7,229881.4729,4887394.7254,intermediate
3_5_8,229885.819,4887392.2533,intermediate
3_5_9,229890.1651,4887389.7813,intermediate
3_5_10,229894.5113,4887387.3092,intermediate
3_5_11,229898.8574,4887384.8371,intermediate
3_5_12,229903.2035,4887382.365,intermediate
3_5_13,229907.5496,4887379.8929,intermediate
3_5_14,229911.8958,4887377.4208,intermediate
3_5_15,229916.2419,4887374.9488,intermediate
3_5_16,229920.588,4887372.4767,intermediate
3_5_17,229924.9341,4887370.0046,intermediate
3_5_18,229929.2803,4887367.5325,intermediate
3_5_19,229933.6264,4887365.0604,intermediate
3_5_20,229937.9725,4887362.5883,intermediate
3_5_21,229942.3186,4887360.1163,intermediate
3_5_22,229946.6648,4887357.6442,intermediate
3_5_23,229951.0109,4887355.1721,intermediate
3_5_24,229955.357,4887352.7,intermediate
3_5_25,229959.7031,4887350.2279,intermediate
3_5_26,229964.0493,4887347.7558,intermediate
3_5_27,229968.3954,4887345.2838,intermediate
3_5_28,229972.7415,4887342.8117,intermediate
3_5_29,229977.0876,4887340.3396,intermediate
3_5_30,229981.4338,4887337.8675,intermediate
3_5_31,229985.7799,4887335.3954,intermediate
3_5_32,229990.126,4887332.9233,intermediate
3_5_33,229994.4721,4887330.4513,intermediate
3_5_34,229998.8183,4887327.9792,intermediate
3_5_35,230003.1644,4887325.5071,intermediate
3_5_36,230007.5105,4887323.035,intermediate
5_3_1,230005.4939,4887324.1821,intermediate
5_3_2,230001.1477,4887326.6542,intermediate
5_3_3,229996.8016,4887329.1262,intermediate
5_3_4,229992.4555,4887331.5983,intermediate
5_3_5,229988.1094,4887334.0704,intermediate
5_3_6,229983.7632,4887336.5425,intermediate
5_3_7,229979.4171,4887339.0146,intermediate
5_3_8,229975.071,4887341.4867,intermediate
5_3_9,229970.7249,4887343.9587,intermediate
5_3_10,229966.3787,4887346.4308,intermediate
5_3_11,229962.0326,4887348.9029,intermediate
5_3_12,229957.6865,4887351.375,intermediate
5_3_13,229953.3404,4887353.8471,intermediate
5_3_14,229948.9942,4887356.3192,intermediate
5_3_15,229944.6481,4887358.7912,intermediate
5_3_16,229940.302,4887361.2633,intermediate
5_3_17,229935.9559,4887363.7354,intermediate
5_3_18,229931.6097,4887366.2075,intermediate
5_3_19,229927.2636,4887368.6796,intermediate
5_3_20,229922.9175,4887371.1517,intermediate
5_3_21,229918.5714,4887373.6237,intermediate
5_3_22,229914.2252,4887376.0958,intermediate
5_3_23,229909.8791,4887378.5679,intermediate
5_3_24,229905.533,4887381.04,intermediate
5_3_25,229901.1869,4887383.5121,intermediate
5_3_26,229896.8407,4887385.9842,intermediate
5_3_27,229892.4946,4887388.4562,intermediate
5_3_28,229888.1485,4887390.9283,intermediate
5_3_29,229883.8024,4887393.4004,intermediate
5_3_30,229879.4562,4887395.8725,intermediate
5_3_31,229875.1101,4887398.3446,intermediate
5_3_32,229870.764,4887400.8167,intermediate
5_3_33,229866.4179,4887403.2887,intermediate
5_3_34,229862.0717,4887405.7608,intermediate
5_3_35,229857.7256,4887408.2329,intermediate
5_3_36,229853.3795,4887410.705,intermediate
3_6_1,229856.0273,4887412.5061,intermediate
3_6_2,229861.0046,4887412.9823,intermediate
3_6_3,229865.9818,4887413.4584,intermediate
3_6_4,229870.9591,4887413.9345,intermediate
3_6_5,229875.9364,4887414.4107,intermediate
3_6_6,229880.9137,4887414.8868,intermediate
3_6_7,229885.8909,4887415.3629,intermediate
3_6_8,229890.8682,4887415.8391,intermediate
3_6_9,229895.8455,4887416.3152,intermediate
3_6_10,229900.8228,4887416.7914,intermediate
3_6_11,229905.8001,4887417.2675,intermediate
3_6_12,229910.7773,4887417.7436,intermediate
3_6_13,229915.7546,4887418.2198,intermediate
3_6_14,229920.7319,4887418.6959,intermediate
3_6_15,229925.7092,4887419.172,intermediate
3_6_16,229930.6864,4887419.6482,intermediate
3_6_17,229935.6637,4887420.1243,intermediate
3_6_18,229940.641,4887420.6004,intermediate
3_6_19,229945.6183,4887421.0766,intermediate
3_6_20,229950.5956,4887421.5527,intermediate
3_6_21,229955.5728,4887422.0288,intermediate
3_6_22,229960.5501,4887422.505,intermediate
3_6_23,229965.5274,4887422.9811,intermediate
6_3_1,229964.0927,4887422.8439,intermediate
6_3_2,229959.1154,4887422.3677,intermediate
6_3_3,229954.1382,4887421.8916,intermediate
6_3_4,229949.1609,4887421.4155,intermediate
6_3_5,229944.1836,4887420.9393,intermediate
6_3_6,229939.2063,4887420.4632,intermediate
6_3_7,229934.2291,4887419.9871,intermediate
6_3_8,229929.2518,4887419.5109,intermediate
6_3_9,229924.2745,4887419.0348,intermediate
6_3_10,229919.2972,4887418.5586,intermediate
6_3_11,229914.3199,4887418.0825,intermediate
6_3_12,229909.3427,4887417.6064,intermediate
6_3_13,229904.3654,4887417.1302,intermediate
6_3_14,229899.3881,4887416.6541,intermediate
6_3_15,229894.4108,4887416.178,intermediate
6_3_16,229889.4336,4887415.7018,intermediate
6_3_17,229884.4563,4887415.2257,intermediate
6_3_18,229879.479,4887414.7496,intermediate
6_3_19,229874.5017,4887414.2734,intermediate
6_3_20,229869.5244,4887413.7973,intermediate
6_3_21,229864.5472,4887413.3212,intermediate
6_3_22,229859.5699,4887412.845,intermediate
6_3_23,229854.5926,4887412.3689,intermediate
4_5_1,229948.528,4887242.3959,intermediate
4_5_2,229951.586,4887246.3517,intermediate
4_5_3,229954.6439,4887250.3076,intermediate
4_5_4,229957.7019,4887254.2634,intermediate
4_5_5,229960.7599,4887258.2193,intermediate
4_5_6,229963.8179,4887262.1751,intermediate
4_5_7,229966.8759,4887266.131,intermediate
4_5_8,229969.9338,4887270.0868,intermediate
4_5_9,229972.9918,4887274.0427,intermediate
4_5_10,229976.0498,4887277.9985,intermediate
4_5_11,229979.1078,4887281.9544,intermediate
4_5_12,229982.1658,4887285.9102,intermediate
4_5_13,229985.2238,4887289.8661,intermediate
4_5_14,229988.2817,4887293.8219,intermediate
4_5_15,229991.3397,4887297.7778,intermediate
4_5_16,229994.3977,4887301.7336,intermediate
4_5_17,229997.4557,4887305.6895,intermediate
4_5_18,230000.5137,4887309.6453,intermediate
4_5_19,230003.5716,4887313.6012,intermediate
4_5_20,230006.6296,4887317.557,intermediate
4_5_21,230009.6876,4887321.5129,intermediate
5_4_1,230006.782,4887317.7541,intermediate
5_4_2,230003.724,4887313.7983,intermediate
5_4_3,230000.6661,4887309.8424,intermediate
5_4_4,229997.6081,4887305.8866,intermediate
5_4_5,229994.5501,4887301.9307,intermediate
5_4_6,229991.4921,4887297.9749,intermediate
5_4_7,229988.4341,4887294.019,intermediate
5_4_8,229985.3762,4887290.0632,intermediate
5_4_9,229982.3182,4887286.1073,intermediate
5_4_10,229979.2602,4887282.1515,intermediate
5_4_11,229976.2022,4887278.1956,intermediate
5_4_12,229973.1442,4887274.2398,intermediate
5_4_13,229970.0862,4887270.2839,intermediate
5_4_14,229967.0283,4887266.3281,intermediate
5_4_15,229963.9703,4887262.3722,intermediate
5_4_16,229960.9123,4887258.4164,intermediate
5_4_17,229957.8543,4887254.4605,intermediate
5_4_18,229954.7963,4887250.5047,intermediate
5_4_19,229951.7384,4887246.5488,intermediate
5_4_20,229948.6804,4887242.593,intermediate
5_4_21,229945.6224,4887238.6371,intermediate
4_11_1,229950.3135,4887237.1988,intermediate
4_11_2,229955.157,4887235.9576,intermediate
4_11_3,229960.0005,4887234.7164,intermediate
4_11_4,229964.844,4887233.4751,intermediate
4_11_5,229969.6874,4887232.2339,intermediate
4_11_6,229974.5309,4887230.9927,intermediate
4_11_7,229979.3744,4887229.7515,intermediate
4_11_8,229984.2179,4887228.5103,intermediate
4_11_9,229989.0614,4887227.2691,intermediate
4_11_10,229993.9049,4887226.0279,intermediate
4_11_11,229998.7484,4887224.7866,intermediate
4_11_12,230003.5919,4887223.5454,intermediate
4_11_13,230008.4354,4887222.3042,intermediate
4_11_14,230013.2788,4887221.063,intermediate
4_11_15,230018.1223,4887219.8218,intermediate
4_11_16,230022.9658,4887218.5806,intermediate
4_11_17,230027.8093,4887217.3394,intermediate
4_11_18,230032.6528,4887216.0982,intermediate
4_11_19,230037.4963,4887214.8569,intermediate
4_11_20,230042.3398,4887213.6157,intermediate
4_11_21,230047.1833,4887212.3745,intermediate
4_11_22,230052.0268,4887211.1333,intermediate
4_11_23,230056.8703,4887209.8921,intermediate
4_11_24,230061.7137,4887208.6509,intermediate
